;Num_Acc;catr;voie;v1;v2;circ;nbv;vosp;prof;pr;pr1;plan;lartpc;larrout;surf;infra;situ;vma
9148;202200010206;3;JOHN FITZGERALD KENNEDY (AVENUE);0;;2;1;0;2;11;440;1;; -1;1;0;1;30
9149;202200010207;4;BAILLE GABRIEL;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;30
9150;202200010208;3;84;-1;;2;2;0;1;2;822;1;; -1;1;0;1;80
9151;202200010209;3;ANCIENS COMBATTANTS D'AFN (ROND POINT DE;0;;2;2;0;1;48;393;3;; -1;1;0;1;50
9152;202200010211;3;71;-1;;2;2;0;2;0;270;3;;4;1;0;1;50
9153;202200010212;3;D24;-1;;2;2;0;1;2;500;1;; -1;1;0;3;70
9154;202200010213;4;RECTEUR JEAN SARRAILH;0;;2;2;2;1;0;0;1;; -1;1;0;1;50
9155;202200010214;3;RD152 de l'obélisque à panneau ONF;0;;-1;2;0;1;40;98;1;; -1;1;5;1;70
9156;202200010216;3;988;0;D;2;2;0;1;60;60;1;; -1;1;0;1;80
9157;202200010217;3;FORGUES FERNAND (AVENUE);0;;3;5;1;1;7;240;3;; -1;1;0;3;50
9158;202200010218;3;SUD EST DEVIATION  RT TOURS A RT PARIGNE;0;;3;2;0;2;49;285;1;; -1;1;0;1;110
9159;202200010219;3;938;0;D;2;2;0;2;(1);(1);1;; -1;1;0;1;50
9160;202200010223;7;REPUBLIQUE BOULEVARD DE LA;0;;2;2;0;1;(1);(1);1;; -1;2;0;1;50
9161;202200010224;4;KLEBER (RUE DE);0;;1;3;3;1;(1);(1);1;; -1;1;0;1;30
9162;202200010225;3;1016;0;;2;2;0;4;7;550;1;; -1;1;0;1;50
9163;202200010226;3;VERDUN (RUE DE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
9164;202200010227;4;;0;;2;3;1;1;(1);(1);1;; -1;1;0;5;50
9165;202200010228;3;1016;-1;;2;2;0;1;8;300;1;; -1;2;0;1;50
9166;202200010229;4;;0;;3;4;2;1;(1);(1);1;; -1;1;0;5;50
9167;202200010230;1;A7   32.870 A 35.680;0;;-1;6;0;1;33;20;3;; -1;2;0;1;110
9168;202200010231;4;;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
9169;202200010232;4;CALIGNY (QUAI DE);0;;3;3;0;1;(1);(1);2;; -1;2;0;8;50
9170;202200010233;4;Rond Point de la Commune de Paris;0;;2;4;0;1;0;0;2;; -1;2;0;1;30
9171;202200010234;7;RD383   3.750 A 7.640;0;;3;8;0;1;6;900;1;; -1;1;1;3;70
9172;202200010235;6;DE LATTRE DE TASSIGNY (BLD);0;;-1; -1;0;1;0;0;1;; -1;1;1;1;30
9173;202200010238;4;ROUEN (RUE DE);0;;2;2;0;1;0;0;1;; -1;1;0;4;30
9174;202200010239;2;RN 104;0;;3;4;0;1;53;500;1;; -1;2;0;1;110
9175;202200010240;4;JACQUARD (BOULEVARD);0;;3;5;0;1;(1);(1);1;; -1;1;0;1;50
9176;202200010241;4;;0;;2;2;0;1;1;0;1;; -1;2;0;1;50
9177;202200010242;6;CHAMPAGNE (RUE DE);0;;-1;0;0;1;0;0;1;; -1;2;6;8;20
9178;202200010243;2;RN 118;0;;1;4;0;1;2;700;3;; -1;2;0;1;90
9179;202200010244;4;CHAUTEMPS (AVENUE L.M);0;;2;4;0;2;(1);(1);1;; -1;1;5;1;50
9180;202200010245;4;VILLON (RUE FRANCOIS);0;;1;1;0;1;(1);(1);1;; -1;2;6;1;50
9181;202200010246;1;86;0;;3;2;0;1;6;400;1;; -1;2;0;1;90
9182;202200010247;3;;0;;2;2;0;1;17;835;1;; -1;2;0;1;50
9183;202200010248;4;LEBAS (AVENUE JEAN);0;;2;4;0;1;(1);(1);1;; -1;1;5;1;50
9184;202200010249;1;A13;0;;1;1;0;1;39;0;3;; -1;2;3;1;70
9185;202200010251;7;CLEMENCEAU BLVD (N°168-294);0;;3;2;2;1;(1);(1);1;; -1;2;0;1;50
9186;202200010252;2;N118;0;;1;1;0;1;5;700;1;; -1;2;3;1;50
9187;202200010253;3;SAUGUES (ROUTE DE);0;;2;2;0;2;56;790;2;; -1;1;0;1;50
9188;202200010254;4;POINTE RUE DE LA;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
9189;202200010255;1;AUTOROUTE A104;0;;3;6;0;1;4;0;1;; -1;2;0;1;90
9190;202200010256;4;GENERAL DE GAULLE;0;;1;0;1;1;1;0;1;; -1;1;0;1;50
9191;202200010257;3;PIERRE BENOIT (RUE);0;;2;2;1;1;17;500;1;; -1;2;0;1;50
9192;202200010258;4;BAUGE (RUE MICHEL);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
9193;202200010259;3;AMIRAL JACQUINOT;0;;2;2;0;1;1;0;1;; -1;1;0;1;50
9194;202200010260;1;AUTOROUTE A15;0;;3;8;0;1;17;799;1;; -1;2;0;1;90
9195;202200010261;4;MARNE (CHEMIN DE LA);0;;2;2;0;1;0;0;2;; -1;1;0;1;30
9196;202200010262;7;DODIN (AVENUE ROGER);0;;2;4;1;2;23;940;1;; -1;1;0;1;50
9197;202200010263;4;CHAZELLES ( COURS LOUIS  DE );0;;3;4;0;1;(1);(1);1;; -1;1;0;1;30
9198;202200010264;1;A86 INT;0;;3;3;0;1;45;299;2;; -1;2;0;1;90
9199;202200010265;4;ROBIQUETTE ( BOULEVARD DE LA );0;;1;1;0;1;(1);(1);2;; -1;2;5;1;50
9200;202200010266;4;TONDEURS (BOULEVARD DES);0;;-1;2;0;1;(1);(1);1;; -1;1;0;3;90
9201;202200010267;9;LETCHIS(RUE);0;;-1;0;0;1;0;0;1;; -1;1;9;1;10
9202;202200010270;4;AV DE REYNERIE;0;;3;4;0;2;(1);(1);1;; -1;1;0;1;50
9203;202200010271;3;;0;;2;2;0;2;13;585;1;; -1;1;0;1;50
9204;202200010272;4;POTERNE (PLACE DE LA);0;;2;1;0;1;0;0;1;; -1;1;0;1;30
9205;202200010274;4;BOULEVARD DE LA BAULE;0;;3;2;3;1;(1);(1);1;; -1;1;0;1;50
9206;202200010275;7;BOULEVARD MENDES FRANCE;0;;1;2;2;1;53;1542;1;; -1;2;0;1;50
9207;202200010276;4;LIBERATION;0;;2;2;0;2;(1);(1);2;; -1;1;0;1;50
9208;202200010277;3;909;0;;2;2;0;1;0;0;1;; -1;2;0;1;50
9209;202200010281;4;CHAUSSADE;0;;1;0;0;1;0;0;1;; -1;1;0;1;50
9210;202200010282;4;LAC (AVENUE DU);0;;2;2;0;1;(1);(1);1;; -1;2;0;1;50
9211;202200010283;3;CROIX (RUE DES);0;;2;2;0;1;1;0;1;; -1;1;0;1;50
9212;202200010284;4;RUE ROGER GERVOLINO;0;;1;2;0;1;0;0;2;; -1;1;0;1;30
9213;202200010285;4;LEMOINE (AV MARCEL) DU 1 AU 51;0;;4;2;1;1;(1);(1);1;; -1;1;5;1;50
9214;202200010286;4;TILLEULS (PROMENADE DES);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
9215;202200010287;4;BORY SAINT VINCENT(RUE);0;;2;0;0;2;0;0;1;; -1;1;0;1;50
9216;202200010288;4;VILLES BILLY (ZONE ARTISANALE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
9217;202200010289;4;MICHELIN (RUE DES FRERES);0;;2;2;0;1;(1);(1);1;; -1;1;0;8;50
9218;202200010290;4;PAYET (RUE ROGER);0;;1;2;0;1;0;0;1;; -1;1;0;1;50
9219;202200010291;2;PORTE D'ANGERS;0;;3;4;0;1;7;20;1;; -1;1;0;1;90
9220;202200010293;4;LUCIOLES (K11 A K12;0;;2;1;0;1;(1);(1);1;; -1;1;0;1;50
9221;202200010294;4;ENDOUME (CHEMIN, VOIE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
9222;202200010295;4;;0;;1;3;3;1;(1);(1);1;; -1;2;0;1;30
9223;202200010296;4;MIREILLE LAUZE (BOULEVARD);0;;2;2;0;1;0;0;1;; -1;1;0;1;50
9224;202200010297;4;AVE DE MAGUDAS;0;;3;6;1;1;(1);(1);2;; -1;2;0;1;50
9225;202200010298;3;D3;0;;2;2;0;2;4;500;1;; -1;1;0;8;50
9226;202200010299;4;CRS D'ORNANO;0;;1;1;0;1;(1);(1);1;; -1;2;0;1;50
9227;202200010300;4;DANTON (RUE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
9228;202200010301;2;ROUTE NATIONALE 5;0;;2;6;0;1;1;600;1;; -1;1;0;1;70
9229;202200010302;3;PEN AR CH'LEUZ (ROND POINT);0;;-1;3;0;1;73;847;1;; -1;1;5;1;50
9230;202200010303;4;;0;;1;1;0;2;(1);(1);2;; -1;1;0;1;50
9231;202200010304;3;ROUTE DEPARTEMENTALE 13;0;;2;2;0;1;6;500;3;; -1;1;0;1;70
9232;202200010305;7;;0;;2;2;0;2;(1);(1);1;; -1;1;0;1;50
9233;202200010306;4;TARENTE;0;;3;4;3;1;(1);(1);1;; -1;1;5;1;30
9234;202200010307;3;RD 41 (ROCADE);0;;3;0;0;1;0;100;1;; -1;1;0;1;70
9235;202200010308;4;SAINT JOSEPH(BOULEVARD);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
9236;202200010309;4;avenue des métiers;0;;2;2;0;2;(1);(1);1;; -1;2;0;1;70
9237;202200010310;4;;0;;2;5;1;1;(1);(1);1;; -1;1;5;1;50
9238;202200010311;2;RN2;0;;2;2;0;3;60;0;1;; -1;1;2;1;80
9239;202200010312;6;;0;;-1; -1;0;1;(1);(1);1;; -1;1;6;1;30
9240;202200010314;2;;0;;2;2;0;1;49;205;1;; -1;2;9;1;50
9241;202200010315;4;ECHANGEUR MUETTE;0;;1;4;0;1;14;800;1;; -1;1;0;1;70
9242;202200010317;3;SAINT MACAIRE (chemin);0;;2; -1;0;2;0;0;1;; -1;1;0;1;70
9243;202200010318;4;CHAZAY                              (R );0;;2;2;0;1;(1);(1);1;; -1;2;0;1;50
9244;202200010319;4;PORTE DE PANTIN;0;;-1;4;0;1;26;0;1;; -1;1;0;1;70
9245;202200010320;4;PRADO (AVENUE DU);0;;2;6;3;1;27;0;1;; -1;1;0;1;50
9246;202200010321;4;BEAUPERTHUY;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
9247;202200010323;4;ALBERT LEOGANE - TERRASSON (RUE);0;;2;2;0;3;(1);(1);1;; -1;1;0;3;70
9248;202200010324;4;FRANKLIN ROOSEVELT (COURS)   2 A 46;0;;2;3;0;2;0;0;1;; -1;1;0;1;50
9249;202200010325;4;RUE GASTON TESSIER;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
9250;202200010326;4;;0;;1;2;1;1;(1);(1);2;; -1;1;0;1;50
9251;202200010327;7;GARDANNE (ROUTE DE );0;;2;2;0;1;1;0;2;; -1;1;0;1;80
9252;202200010329;4;GOURGUES ( CH DES );0;;-1;2;0;1;(1);(1);3;; -1;1;0;1;50
9253;202200010330;4;BOULEVARD PERIPHERIQUE;0;;1;4;0;1;15;400;1;; -1;1;0;1;70
9254;202200010331;4;FRANCOIS DELAVIGNE (RUE);0;;1;1;0;1;0;0;1;; -1;1;0;4;50
9255;202200010332;3;GAMBETTA (RUE);0;;2;2;0;2;1;0;1;; -1;1;0;1;50
9256;202200010333;4;AVENUE DE WAGRAM;0;;2;6;1;2;(1);(1);1;; -1;1;-1;5;30
9257;202200010334;4;JULES VERNE (RUE);0;;2;2;0;1;0;0;1;; -1;1;0;1;30
9258;202200010335;4;;0;;2;4;2;1;(1);(1);1;; -1;1;0;1;50
9259;202200010337;4;;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
9260;202200010338;4;PIERRE ROLLIN (RUE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
9261;202200010339;3;EDMONT MICHELET (R);0;;1;0;0;1;0;0;1;; -1;1;0;3;50
9262;202200010340;4;VEYNES ( ROUTE DE );0;;2;2;0;1;0;1;3;; -1;1;0;1;70
9263;202200010342;3;JEAN MERMOZ (BD);0;;3;4;0;1;0;0;1;; -1;1;0;1;50
9264;202200010343;3;D.215;0;;2;2;0;1;1;312;1;; -1;1;0;1;70
9265;202200010344;4;ALPILLES (CH. DES);0;;2;2;0;2;(1);(1);1;; -1;1;0;5;50
9266;202200010345;3;DALAYRAC (R);0;;2;2;0;1;0;1;1;; -1;2;0;1;50
9267;202200010346;4;PASLY ( AVENUE DE );0;;2;2;1;1;(1);(1);1;; -1;1;0;1;50
9268;202200010347;3;ALBERT THOMAS - PONT DE CHAMPIGNY (R);0;;2;2;0;1;0;1;1;; -1;1;0;1;30
9269;202200010348;4;LAON ( AVENUE DE );0;;2;2;1;1;(1);(1);1;; -1;1;0;1;50
9270;202200010349;3;SUCY (R DE);0;;2;2;0;1;0;1;1;; -1;1;0;1;30
9271;202200010350;4;GEORGES CLEMENCEAU ( BOULEVARD);0;;2;2;0;1;0;0;2;; -1;1;0;4;50
9272;202200010351;3;STALINGRAD (AVENUE DE) COTE DES N°51 AU;0;;3;4;0;1;(1);(1);1;; -1;1;0;1;50
9273;202200010352;4;ECHANGEUR MUETTE;0;;1;4;0;1;14;500;1;; -1;2;0;1;70
9274;202200010353;4;ESTUAIRE (ROUTE DE L');0;;2;2;0;1;0;0;1;; -1;1;0;3;70
9275;202200010354;3;MICHELET (AVE) : DU 1 AU 103;0;;2;2;0;1;0;1;1;; -1;1;0;4;50
9276;202200010355;4;GALLIENI (AVENUE DU GENERAL);0;;2;2;0;1;0;1;1;; -1;1;0;1;50
9277;202200010356;3;LATTRE DE TASSIGNY MARECHAL DE (BD);0;;3;4;0;1;0;978;1;; -1;1;0;1;90
9278;202200010357;4;QUAI MALAQUAIS;0;;1;3;3;1;(1);(1);2;; -1;1;0;1;30
9279;202200010358;3;ALENCON (RTE D');0;;-1;1;3;1;0;522;3;; -1;1;0;6;50
9280;202200010360;3;JEAN LOLIVE (AVENUE)(1/55 2/60);0;;2;2;0;1;0;1;1;; -1;1;0;1;30
9281;202200010361;4;RUE DU NOYER DURAND;0;;1;1;0;1;(1);(1);1;; -1;2;0;1;30
9282;202200010362;4;LUCY (RUE DE);0;;1;2;0;1;(1);(1);2;; -1;1;0;1;50
9283;202200010363;3;PARC (RUE DU);0;;2;4;3;1;0;1;1;; -1;1;5;1;50
9284;202200010364;4;RUE DE CAMBRAI;0;;-1;1;3;1;(1);(1);1;; -1;2;6;1;20
9285;202200010365;3;BREMENT (RUE DE) 109 A 235 - 110 A ...;0;;3;6;1;1;0;1;2;; -1;1;0;5;50
9286;202200010366;4;MACON (RUE DE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
9287;202200010367;4;BOULEVARD NEY;0;;1;2;1;1;(1);(1);1;; -1;1;8;1;30
9288;202200010368;3;PAUL ET CAMILLE THOMOUX (RUE) COTE IMPAI;0;;2;2;0;1;1;0;1;; -1;1;0;1;50
9289;202200010369;4;;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
9290;202200010370;4;COURTAIS  (RUE DE);0;;1;1;0;1;0;0;1;; -1;1;0;1;50
9291;202200010371;4;AVENUE DE CLICHY;0;;2;2;0;2;(1);(1);1;; -1;1;0;1;30
9292;202200010372;4;AVENUE DE NEW YORK;0;;2; -1;1;1;(1);(1);1;; -1;1;-1;5;25
9293;202200010373;3;VAILLANT COUTURIER (AVENUE PAUL);0;;3;6;0;1;0;1;1;; -1;1;0;1;50
9294;202200010375;3;STALINGRAD (RUE DE) A10;0;;3;4;0;1;0;1;1;; -1;1;9;1;50
9295;202200010377;4;11 NOVEMBRE 1918    (Boulevard du);0;;2;3;3;1;(1);(1);1;; -1;1;0;1;50
9296;202200010378;4;;0;;2;2;1;1;0;0;1;; -1;1;0;5;50
9297;202200010379;4;RUE DE MAGDEBOURG;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;30
9298;202200010381;3;985;0;;1;2;0;2;0;0;2;; -1;1;9;1;50
9299;202200010382;4;RUE BRANCION;0;;1;1;2;1;(1);(1);1;; -1;2;0;1;30
9300;202200010383;3;907;0;;1;3;0;1;0;0;1;; -1;1;0;1;50
9301;202200010384;4;;0;;2;3;2;1;(1);(1);1;; -1;2;0;1;50
9302;202200010385;4;;0;;-1;2;0;1;0;0;1;; -1;1;0;1;30
9303;202200010386;4;AVENUE DU MAINE;0;;2;5;0;1;(1);(1);1;; -1;1;0;1;30
9304;202200010387;4;FAUBOURG DE PIERRE (RUE DU);0;;2;3;3;1;(1);(1);1;; -1;1;2;1;30
9305;202200010388;3;17;0;;1;3;0;1;0;0;2;; -1;1;0;1;50
9306;202200010389;4;BOULEVARD RICHARD LENOIR;0;;1;2;0;1;(1);(1);1;; -1;1;0;1;30
9307;202200010390;3;911;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
9308;202200010391;3;R D 900;0;;3;4;0;1;25;23;1;; -1;1;0;1;110
9309;202200010392;4;PLACE DE LA BASTILLE;0;;2;3;0;1;(1);(1);1;; -1;1;0;1;50
9310;202200010393;4;PLACE D ANVERS;0;;-1;1;0;1;(1);(1);1;; -1;1;0;1;30
9311;202200010394;3;908;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
9312;202200010396;4;RUE AUBER;0;;2;3;3;1;(1);(1);1;; -1;2;-1;6;30
9313;202200010397;4;LECLERC (AVENUE DU GENERAL);0;;2;2;0;1;0;0;3;; -1;1;0;1;50
9314;202200010398;4;RUE DE MIROMESNIL;0;;1;1;0;2;(1);(1);1;; -1;2;0;1;30
9315;202200010399;3;992;0;;1;3;0;1;1;0;1;; -1;1;0;1;30
9316;202200010400;4;RUE SCHEFFER;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;30
9317;202200010401;4;BAHINOS (ROND POINT DE);0;;2;1;0;1;0;0;2;; -1;1;0;1;50
9318;202200010402;4;BOULEVARD DE SEBASTOPOL;0;;2;4;1;1;(1);(1);1;; -1;2;-1;5;30
9319;202200010403;3;JEAN JAURES (BD) DE (1 A 45)   (2 A 54);0;;1;3;2;1;0;0;1;; -1;1;0;1;50
9320;202200010404;3;RD 160E;0;;1;1;0;1;15;620;1;; -1;1;0;8;50
9321;202200010405;4;RUE ETIENNE MARCEL;0;;2;3;0;1;(1);(1);1;; -1;1;0;1;30
9322;202200010406;4;JEAN BAPTISTE CLEMENT (AVENUE) 1/47 - 2/;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
9323;202200010407;3;ROUGET DE L ISLE (AV);0;;3;2;0;1;0;0;1;; -1;2;0;1;50
9324;202200010408;3;171;0;;2;2;0;1;21;290;2;; -1;1;0;1;80
9325;202200010409;3;7;-1;;2;2;0;2;18;645;1;; -1;1;0;1;80
9326;202200010410;4;MESNIL (AV DU);0;;2;2;0;1;0;0;1;; -1;1;0;1;30
9327;202200010411;4;CURIE (BOULEVARD);0;;2;2;0;1;(1);(1);1;; -1;1;5;1;50
9328;202200010412;3;GENERAL DE GAULLE (AV DU);0;;2;2;0;2;(1);(1);1;; -1;2;0;1;50
9329;202200010413;1;57;0;;1;4;0;1;9;200;1;; -1;1;0;1;110
9330;202200010414;3;EUROPE (BD DE L);0;;2;2;0;1;(1);(1);1;; -1;2;0;1;30
9331;202200010415;3;D1005;-1;;2;2;0;1;24;550;1;; -1;1;0;1;50
9332;202200010416;3;BRIE (R DE);0;;2;2;0;1;0;1;1;; -1;2;0;1;30
9333;202200010417;3;901;-1;D;2;2;0;1;2;850;1;; -1;1;0;1;80
9334;202200010418;4;MAIRIE (AV DE LA);0;;1;1;0;1;0;0;1;; -1;2;0;4;30
9335;202200010419;2;VALLON (R DU);0;;3;4;0;2;21;150;1;; -1;1;0;1;50
9336;202200010421;3;LENINE (AVENUE) N°36 AU 120 ET N°45 AU 1;0;;2;4;0;1;0;1;1;; -1;1;0;1;50
9337;202200010422;3;D117;0;E;2;2;0;2;7;600;1;; -1;1;0;1;-1
9338;202200010423;3;WESTINGHOUSE (BOULEVARD);0;;3;4;0;1;0;1;1;; -1;1;0;1;50
9339;202200010424;3;3;0;D;2;2;0;1;34;500;1;; -1;1;0;1;90
9340;202200010425;4;SURIEGES (ALLEE DE);0;;2;2;0;1;0;0;1;; -1;2;4;6;50
9341;202200010427;4;;-1;;2;2;0;1;(1);(1);1;;7;1;0;1;50
9342;202200010428;3;MONT D'EST (BD);0;;1;3;1;1;0;1;2;; -1;2;0;1;50
9343;202200010429;3;28;-1;D;2;2;0;1;6;150;2;; -1;1;0;8;-1
9344;202200010430;3;8;0;;2;2;0;1;5;800;1;; -1;1;0;1;50
9345;202200010431;4;CARRIERES (DES);0;;2;2;0;1;0;0;1;; -1;2;0;1;50
9346;202200010432;4;;-1;;2;1;0;1;(1);(1);1;;3;1;0;3;50
9347;202200010434;3;REPUBLIQUE;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
9348;202200010435;3;RD45;-1;;2;2;0;2;20;(1);1;; -1;1;0;1;90
9349;202200010436;3;COLONEL DE ROCHEBRUNE;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
9350;202200010437;4;;0;;2;2;0;1;(1);(1);1;;4;1;0;1;80
9351;202200010438;4;63A;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
9352;202200010439;4;;0;;2;1;0;1;(1);(1);1;;3;1;0;3;80
9353;202200010440;4;;0;;2;2;0;1;0;0;1;; -1;1;0;1;30
9354;202200010441;4;;-1;;2;2;0;2;(1);(1);1;;4;1;0;3;50
9355;202200010442;3;18;0;;2;2;0;1;20;408;1;; -1;1;0;3;80
9356;202200010443;3;912;0;;2;4;0;1;0;0;1;; -1;1;0;1;50
9357;202200010444;3;67;-1;A;2;2;0;1;22;900;1;; -1;1;0;1;50
9358;202200010445;4;;0;;1;1;0;1;0;0;1;; -1;2;0;1;30
9359;202200010446;1;71;-1;A;3;4;0;2;348;800;2;; -1;1;0;1;130
9360;202200010447;3;777;0;;2;2;0;1;73;200;1;; -1;2;0;1;80
9361;202200010448;4;;-1;;2;2;0;1;(1);(1);1;;4;1;0;1;50
9362;202200010449;3;1075;0;;2;2;0;1;26;300;1;; -1;1;5;1;80
9363;202200010450;1;40;-1;;3;3;0;1;161;195;1;; -1;1;0;2;130
9364;202200010451;4;;-1;;4;2;0;2;(1);(1);3;;4;1;0;4;50
9365;202200010452;3;RD26;0;D;2;2;0;1;39;400;1;;5,5;1;0;1;80
9366;202200010453;3;;0;;2;2;0;1;10;750;1;;5;1;0;1;50
9367;202200010455;3;D268;-1;;2;2;0;1;(1);(1);1;; -1;1;0;3;80
9368;202200010456;4;51;2;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
9369;202200010458;3;3;-1;;2;2;0;1;67;220;1;; -1;1;0;1;70
9370;202200010459;3;111;0;D;2;2;0;3;6;543;3;;5,5;1;0;1;80
9371;202200010461;3;975;-1;;2;2;0;2;39;50;3;; -1;1;0;1;-1
9372;202200010462;4;;-1;;3;1;0;1;(1);(1);3;;3,5;1;0;1;50
9373;202200010463;2;10;0;;2;2;0;3;99;200;1;;7;1;0;1;80
9374;202200010464;3;69;0;;2;2;0;1;5;150;2;; -1;1;0;1;50
9375;202200010465;3;55;0;;2;2;0;1;23;490;1;; -1;2;0;5;80
9376;202200010466;4;14;-1;;2;2;0;1;(1);(1);1;; -1;6;0;1;80
9377;202200010467;1;88;0;;3;4;0;1;13;720;1;; -1;1;0;1;130
9378;202200010468;3;RN90;0;D;2;2;0;1;78;800;2;; -1;1;0;1;80
9379;202200010469;3;900;-1;;2;2;0;2;51;550;2;; -1;1;0;3;80
9380;202200010470;3;1250;-1;;2;2;0;1;16;400;1;; -1;1;9;1;50
9381;202200010471;3;RD979;-1;;2;2;0;3;53;217;1;; -1;1;0;1;90
9382;202200010472;3;;-1;;1;0;0;1;(1);(1);1;;0;1;0;1;50
9383;202200010473;3;769;0;;2;2;0;1;1;325;1;; -1;1;0;1;80
9384;202200010474;3;10;0;D;2;2;0;1;6;525;1;;5;1;0;1;80
9385;202200010475;3;768;0;D;2;2;0;1;20;400;1;; -1;1;0;1;80
9386;202200010476;4;;0;;1;2;0;1;(1);(1);1;;5;2;0;1;50
9387;202200010477;2;4;-1;;2;2;0;1;43;466;1;; -1;1;0;1;70
9388;202200010478;1;A507 sens Marseille - Aubagne;0;;1;3;0;2;8;899;1;; -1;1;1;1;70
9389;202200010479;7;51;-1;;1;2;2;1;6;0;1;; -1;1;0;5;50
9390;202200010480;1;A46N   12.680 A 13.378;0;;3;6;0;1;12;699;1;; -1;1;0;1;130
9391;202200010481;1;AUTOROUTE A23;0;;-1;4;0;1;30;525;1;; -1;1;0;1;130
9392;202200010482;3;9;-1;;2;2;0;2;(1);(1);1;; -1;1;0;1;50
9393;202200010483;1;AUTOROUTE A1;0;;-1;8;0;1;201;800;1;; -1;1;0;1;110
9394;202200010484;3;908;0;;2;2;0;4;44;315;1;; -1;1;0;1;50
9395;202200010485;1;6;0;;3;3;0;1;9;899;1;; -1;1;0;2;110
9396;202200010486;3;703;0;D;2;2;0;1;0;400;3;; -1;1;0;3;80
9397;202200010487;2;RN 104;0;;1;2;0;1;30;600;1;; -1;1;0;1;90
9398;202200010488;1;AUTOROUTE A6B;0;;1;4;0;1;5;50;1;; -1;1;0;1;90
9399;202200010489;3;964;0;;2;2;0;1;54;200;1;; -1;1;0;1;50
9400;202200010490;1;AUTOROUTE A10;0;;1;2;0;2;10;199;1;; -1;1;0;1;110
9401;202200010491;1;AUTOROUTE A6A;0;;-1;2;0;1;3;99;1;; -1;1;0;1;70
9402;202200010493;2;RN12;0;;1;3;0;2;19;200;1;; -1;1;0;1;110
9403;202200010494;3;83;-1;D;2;2;0;2;5;10;3;; -1;1;0;1;80
9404;202200010495;1;A12 W;0;;2;4;0;1;2;700;1;; -1;1;0;1;110
9405;202200010496;3;7;2;D;2;2;0;1;7;100;3;; -1;1;0;3;50
9406;202200010497;1;A13;0;;1;3;0;1;37;200;1;; -1;1;0;1;130
9407;202200010498;2;57;-1;;2;2;0;1;80;450;3;; -1;1;0;1;70
9408;202200010499;2;RN12;0;;3;5;0;1;28;500;1;; -1;1;0;1;110
9409;202200010500;4;;-1;;2;2;0;2;(1);(1);3;;4;1;0;1;80
9410;202200010501;1;AUTOROUTE A15;0;;3;8;0;1;8;399;1;; -1;1;0;1;110
9411;202200010502;3;769;-1;;2;2;0;1;66;246;1;; -1;1;0;1;50
9412;202200010503;1;AUTOROUTE A86;0;;1;2;0;1;26;100;1;; -1;1;0;1;70
9413;202200010504;4;;-1;;2;2;0;1;(1);(1);1;;4;1;0;3;-1
9414;202200010505;1;AUTOROUTE A115;0;;3;4;0;1;8;700;1;; -1;1;0;1;90
9415;202200010506;4;;-1;;3;2;0;1;(1);(1);1;;5;1;5;1;50
9416;202200010507;2;7;0;;2;2;0;2;55;100;1;; -1;1;0;1;90
9417;202200010508;3;175;0;D;2;2;0;2;15;400;3;; -1;1;0;3;80
9418;202200010509;1;86;0;;3;6;0;1;9;100;1;; -1;1;0;1;90
9419;202200010510;3;914;-1;;2;2;0;1;27;60;2;; -1;1;1;1;70
9420;202200010511;3;305;-1;D;2;2;0;1;6;850;1;; -1;1;0;1;50
9421;202200010512;3;36;-1;;-1;2;0;1;28;735;1;; -1;1;0;1;80
9422;202200010513;3;11;-1;;2;2;0;1;3;700;3;;5;2;0;1;70
9423;202200010514;3;951;-1;;2;2;0;2;4;800;1;; -1;2;0;3;80
9424;202200010515;3;943;0;D;2;2;0;2;15;670;2;; -1;1;0;3;90
9425;202200010516;3;674;0;D;2;2;0;1;48;80;2;;7;2;0;1;50
9426;202200010517;4;1;0;C;2;2;0;1;(1);(1);1;; -1;1;0;1;80
9427;202200010518;4;;-1;;2;2;0;1;(1);(1);2;;4;1;0;1;80
