;Num_Acc;catr;voie;v1;v2;circ;nbv;vosp;prof;pr;pr1;plan;lartpc;larrout;surf;infra;situ;vma
10405;202100011588;4;NOTRE DAME DU LAC AVENUE;0;;2;2;0;1;1;0;1;; -1;1;0;1;30
10406;202100011589;4;PASTEUR AVENUE;0;;2;2;0;1;1;0;1;; -1;1;0;1;50
10407;202100011591;4;MARNE (AVENUE DE LA);0;;2;2;1;1;0;0;1;; -1;1;0;1;30
10408;202100011592;4;RABIER (RUE FERNAND);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
10409;202100011593;7;CACHIN(AVENUE M.)N°IMPAIRS(U2 A LENINE);0;;1;2;1;1;0;0;1;; -1;1;0;4;50
10410;202100011595;7;RD 37;0;;1;1;0;2;(1);(1);3;; -1;1;9;8;50
10411;202100011596;4;MOZART (AVENUE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
10412;202100011598;3;LEGAC ALAIN (RUE);0;;2;0;0;2;7;200;1;; -1;1;0;1;50
10413;202100011599;4;CHALOTAIS (RUE DE LA);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
10414;202100011600;4;FOULON (AVENUE PROFESSEUR CHARLES);0;;2;0;1;1;0;0;1;; -1;1;0;1;50
10415;202100011602;4;PONT JUVENAL (AVENUE DU);0;;2;2;0;1;(1);(1);1;; -1;1;9;1;50
10416;202100011603;4;NIMES (AVENUE DE);0;;1;1;0;1;(1);(1);1;; -1;1;0;1;50
10417;202100011604;4;MOUREZE (RUE DE);0;;-1;0;0;1;(1);(1);1;; -1;1;0;1;50
10418;202100011605;4;DUBOUT (AVENUE ALBERT);0;;1;2;0;1;(1);(1);3;; -1;1;0;1;50
10419;202100011606;4;AVE FRANCOIS MITTERRAND;0;;2;4;0;1;(1);(1);1;; -1;1;0;1;50
10420;202100011607;4;RUE DU MARECHAL JOFFRE;0;;2;2;2;1;(1);(1);1;; -1;2;5;1;50
10421;202100011608;3;DE GAULLE ( AVE CHARLES) 01 AU 85;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
10422;202100011609;6;LAGRUA (RUE);0;;-1;-1;0;1;(1);(1);1;; -1;1;0;1;30
10423;202100011610;7;SEYSSES (RTE DE) DU 1AU 65;0;;1;2;0;1;34;434;2;; -1;1;9;1;50
10424;202100011611;4;DOUMERGUE (RUE GASTON);0;;3;6;3;1;5;295;1;; -1;1;5;1;50
10425;202100011612;4;;0;;1;1;0;1;0;0;1;; -1;1;0;1;50
10426;202100011613;2;OUEST BOULEVARD;0;;2;2;0;1;14;450;1;; -1;1;0;1;70
10427;202100011614;2;06 PK RN237 MOULIN JUSTICE RE;0;;3;4;0;1;5;94;3;; -1;1;0;1;90
10428;202100011615;4;DAUPHINE  AVENUE DE LA PORTE;0;;2;4;1;1;(1);(1);1;; -1;1;0;5;30
10429;202100011617;3;CÔTE DE LASCANAUX (RN120);0;;3;0;0;2;2;416;1;; -1;1;9;3;90
10430;202100011618;7;CAMOINS ((RUE LES);0;;2;2;0;1;0;0;1;; -1;1;0;1;50
10431;202100011619;7;SAINT ANTOINE (AVENUE DE);0;;2;3;0;1;0;0;1;; -1;1;0;1;50
10432;202100011620;4;SCHLOESING (BOULEVARD);0;;2;4;0;1;0;0;1;; -1;1;0;4;50
10433;202100011621;4;LIEUTAUD (COURS);0;;1;1;0;1;0;0;1;; -1;1;0;1;50
10434;202100011622;3;ANATOLE DE LA FORGE (BOULEVARD);0;;1;2;0;2;(1);(1);1;; -1;1;0;1;50
10435;202100011623;1;Bretelle d'accés A61 Carcassonne Ouest;0;;-1;0;0;1;1;0;1;; -1;1;3;1;50
10436;202100011624;4;DENIS PAPIN (RUE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
10437;202100011625;3;JEAN JAURES (RUE);0;;2;2;0;1;37;900;1;; -1;1;0;1;50
10438;202100011626;3;AUXERRE (RUE);0;;2;2;0;1;(1);(1);1;; -1;1;5;1;50
10439;202100011628;4;NOTRE-DAME (AV.);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
10440;202100011629;7;ALPES AVENUE DES;0;;3;4;1;1;(1);(1);3;; -1;1;6;1;50
10441;202100011630;4;PORTE DE CHARENTON;0;;1;4;0;1;34;100;1;; -1;1;0;1;70
10442;202100011631;4;PORTE DE VANVES;0;;1;3;0;1;7;0;1;; -1;1;1;1;70
10443;202100011633;4;PLACE DE LA PORTE DE MONTREUIL;0;;1;3;1;2;(1);(1);2;; -1;2;0;1;30
10444;202100011634;4;BOULEVARD SERURIER;0;;1;3;0;1;(1);(1);3;; -1;2;0;1;50
10445;202100011635;4;AVENUE SECRETAN;0;;1;1;0;2;(1);(1);1;; -1;1;0;1;30
10446;202100011636;4;BOULEVARD DE LA CHAPELLE;0;;1;2;0;1;(1);(1);1;; -1;1;0;1;30
10447;202100011639;4;AVENUE DU PRESIDENT WILSON;0;;1;3;3;2;(1);(1);1;; -1;2;0;1;30
10448;202100011640;4;RUE DES VOLONTAIRES;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;30
10449;202100011641;4;AVENUE DENFERT ROCHEREAU;0;;2;2;2;1;(1);(1);1;; -1;1;6;5;30
10450;202100011642;4;RUE DE PATAY;0;;2;2;3;2;(1);(1);1;; -1;1;0;1;30
10451;202100011643;4;BOULEVARD ARAGO;0;;2;2;2;1;(1);(1);1;; -1;1;0;1;30
10452;202100011645;4;BOULEVARD DU MONTPARNASSE;0;;1;1;3;1;(1);(1);1;; -1;1;0;1;30
10453;202100011646;4;AVENUE DE L OPERA;0;;2;4;3;1;(1);(1);1;; -1;1;0;1;30
10454;202100011647;2;HENRI BARBUSSE (AV);0;;2;5;0;1;1;0;1;; -1;1;0;1;50
10455;202100011648;3;PIERRE MENDES FRANCE (AV);0;;2;4;1;1;1;0;1;; -1;1;0;8;30
10456;202100011649;3;FONTAINEBLEAU (AV DE);0;;2;2;0;1;1;0;1;; -1;1;0;1;50
10457;202100011650;3;PRESIDENT ALLENDE (AV DU);0;;2;2;0;2;0;0;1;; -1;1;0;1;50
10458;202100011651;4;COSARDE (R DE LA);0;;1;1;0;2;1;0;1;; -1;1;0;1;30
10459;202100011653;3;CHOISY.(AVENUE DE);0;;-1;1;0;1;1;0;1;; -1;1;9;8;50
10460;202100011654;3;VERDUN.(AVENUE DE);0;;2;2;0;1;1;0;1;; -1;1;0;1;50
10461;202100011655;3;PARIS.(RUE DE);0;;2;4;0;1;0;0;1;; -1;1;0;1;50
10462;202100011656;3;MARECHAL FOCH (R);0;;-1;2;0;2;0;1;1;; -1;1;0;1;30
10463;202100011658;3;Andre Rouy (AV);0;;2;2;0;1;1;0;1;; -1;1;0;1;50
10464;202100011659;3;GENERAL DE GAULLE (R DU);0;;3;2;0;1;1;0;1;; -1;1;8;1;30
10465;202100011660;3;ALBERT THOMAS (R);0;;1;1;0;2;0;0;1;; -1;1;0;1;50
10466;202100011661;3;JEAN JAURES (R);0;;2;2;1;1;1;0;1;; -1;1;0;1;50
10467;202100011662;4;CARNOT (BD);0;;2;2;0;1;0;0;1;; -1;1;0;1;50
10468;202100011664;3;CHAPIT RE ( RUE DU);0;;4;3;0;1;0;0;1;; -1;2;5;1;70
10469;202100011665;4;AUGUSTE RENOIR (RUE);0;;2;2;0;1;0;0;1;; -1;1;0;1;50
10470;202100011666;3;CROIZAT AMBROISE RD 29 BIS;0;;-1;1;0;1;0;0;1;; -1;1;0;1;50
10471;202100011667;3;COLONEL FABIEN (AVENUE);0;;1;4;3;1;0;1;1;; -1;2;5;1;50
10472;202100011668;3;GENERAL DE GAULLE (AVENUE);0;;2;4;0;1;1;0;1;; -1;1;0;1;50
10473;202100011669;4;SULLY AVENUE;0;;1;1;1;1;1;0;1;; -1;1;0;1;50
10474;202100011670;3;PASTEUR AV.;0;;2;2;0;1;0;1;1;; -1;1;6;8;30
10475;202100011671;3;MARCEAU (AVENUE) N° 29-FIN;0;;2;2;0;1;0;1;1;; -1;2;0;1;50
10476;202100011672;3;;-1;;2;4;-1;1;1;1;1;; -1;1;0;1;50
10477;202100011673;3;ALLENDE (AVE DU P. SALVADOR);0;;3;2;2;1;0;0;1;; -1;1;0;1;50
10478;202100011674;4;GAMBETTA (AVENUE);0;;2;1;0;1;0;0;1;; -1;1;0;1;50
10479;202100011676;4;;0;;2;2;0;1;0;0;1;; -1;2;0;1;50
10480;202100011677;3;985;0;;2;2;0;1;1;0;1;; -1;1;6;1;50
10481;202100011678;4;;0;;2;2;0;1;0;0;1;; -1;1;0;1;30
10482;202100011679;4;PDT ROOSEVELT (QUAI DU);0;;1;2;0;1;0;0;1;; -1;1;0;1;50
10483;202100011680;3;106;0;;3;4;1;1;1;0;1;; -1;1;0;2;50
10484;202100011681;4;;0;;1;1;1;1;0;0;1;; -1;1;0;1;30
10485;202100011682;4;;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
10486;202100011684;3;6;-1;;2;2;0;2;4;333;2;; -1;1;0;1;50
10487;202100011685;1;6;0;;3;5;0;1;387;600;1;; -1;1;0;1;130
10488;202100011686;3;12;-1;;2;2;0;1;(1);(1);2;; -1;1;0;3;50
10489;202100011687;1;6;-1;;3;5;0;1;323;900;1;; -1;1;0;2;130
10490;202100011688;3;97;-1;;2;1;0;1;28;240;1;;3;1;5;1;80
10491;202100011689;3;42;-1;;2;1;0;1;5;400;3;; -1;1;0;1;50
10492;202100011690;3;930;0;D;2;2;0;1;12;500;1;; -1;1;0;1;80
10493;202100011691;3;907;-1;;2;2;0;3;21;0;3;; -1;1;0;3;80
10494;202100011692;3;290;-1;;2;2;0;1;(1);(1);3;; -1;1;0;4;50
10495;202100011694;3;77;-1;;2;2;0;1;1;300;1;; -1;1;0;1;80
10496;202100011695;3;113;-1;;2;2;0;1;16;900;2;; -1;2;0;1;80
10497;202100011696;3;18;0;;2;2;0;1;37;580;2;; -1;1;0;3;80
10498;202100011697;3;911;-1;;2;3;0;2;46;168;2;; -1;1;0;1;90
10499;202100011698;3;482;0;D;2;2;0;1;5;975;1;; -1;1;9;8;50
10500;202100011699;4;;0;;2;2;0;1;(1);(1);1;;4;1;0;1;90
10501;202100011701;4;;-1;;2;2;0;1;(1);(1);1;;5;1;0;1;30
10502;202100011702;3;723;0;;2;2;0;1;10;326;1;; -1;1;0;1;80
10503;202100011703;3;D37;0;E;2;1;0;1;0;690;1;; -1;1;0;3;30
10504;202100011704;3;43;0;;2;2;0;1;5;720;2;; -1;1;0;1;80
10505;202100011705;3;3;-1;;2;2;0;2;19;805;4;; -1;1;0;1;50
10506;202100011706;3;2085;-1;;2;2;0;1;10;56;1;; -1;1;0;1;50
10507;202100011707;3;79;0;;2;2;0;1;16;(1);1;; -1;1;0;1;80
10508;202100011708;3;197;-1;;2;1;0;1;1;(1);3;;3;1;0;1;90
10509;202100011709;3;104;-1;;2;2;0;2;56;500;3;; -1;1;0;1;70
10510;202100011710;3;104;-1;;2;2;0;1;21;200;3;; -1;1;0;3;80
10511;202100011711;3;706;0;;2;2;0;2;(1);(1);2;; -1;1;0;1;80
10512;202100011712;3;D78;0;D;3;2;0;1;0;100;1;; -1;1;0;1;50
10513;202100011714;7;37;-1;;3;4;0;1;(1);(1);3;; -1;1;0;4;90
10514;202100011715;3;6110;0;D;2;2;0;1;30;730;3;; -1;1;0;1;80
10515;202100011716;3;808;0;D;2;2;0;2;7;400;1;; -1;1;0;3;90
10516;202100011717;3;;-1;;2;2;0;4;(1);(1);1;;4;1;0;1;50
10517;202100011718;3;1;-1;;2;2;0;1;6;(1);1;; -1;1;0;1;50
10518;202100011719;2;1;-1;;2;2;0;1;64;600;1;;7;1;0;1;90
10519;202100011720;2;6;-1;;3;2;0;1;(1);500;1;; -1;1;9;1;50
10520;202100011721;4;;0;;2;2;0;4;(1);(1);3;;5;1;0;1;70
10521;202100011722;3;928;-1;;2;2;0;1;133;0;1;; -1;1;5;8;70
10522;202100011723;3;14;0;;2;2;0;1;21;280;1;; -1;1;0;3;70
10523;202100011724;4;7;0;X;2;2;0;1;(1);(1);1;; -1;1;0;6;50
10524;202100011726;3;159;2;D;2;2;0;1;19;800;1;; -1;1;0;1;50
10525;202100011727;3;75;-1;;2;2;0;1;4;400;3;; -1;1;0;3;80
10526;202100011728;2;2007;-1;;2;2;0;2;46;60;3;; -1;1;0;4;50
10527;202100011729;2;7;-1;;1;2;0;1;11;500;1;; -1;1;0;1;50
10528;202100011730;2;7;0;N;2;2;0;1;74;475;1;; -1;1;0;1;80
10529;202100011731;3;3155;-1;D;2;2;0;1;6;930;1;; -1;2;0;1;30
10530;202100011732;1;A7   25.770 A 27.460;0;;3;3;0;2;27;0;3;; -1;1;0;2;110
10531;202100011733;1;AUTOROUTE A 62;0;;3;4;0;1;1;200;1;; -1;1;0;1;110
10532;202100011734;1;AUTOROUTE A 10;0;;3;6;0;1;535;799;1;; -1;1;0;1;130
10533;202100011735;1;ROCADE A 630;0;;3;6;0;2;2;700;1;; -1;1;0;1;70
10534;202100011736;2;ROUTE NATIONALE 225;0;;-1;4;0;1;3;599;1;; -1;2;0;1;90
10535;202100011737;1;AUTOROUTE A16;0;;-1;4;0;1;126;800;1;; -1;1;0;1;130
10536;202100011738;1;AUTOROUTE A6;0;;3;6;0;2;18;739;1;; -1;1;0;1;110
10537;202100011739;1;AUTOROUTE A6;0;;3;6;0;2;18;750;1;; -1;1;0;1;110
10538;202100011740;1;AUTOROUTE A6;0;;3;6;0;1;10;399;1;; -1;1;0;1;110
10539;202100011742;2;RN 104;0;;1;2;0;1;47;901;1;; -1;2;2;1;110
10540;202100011744;1;A13;0;;1;2;0;1;17;0;1;; -1;1;0;1;110
10541;202100011745;1;A13;0;;-1;3;0;1;29;899;1;; -1;1;0;1;130
10542;202100011746;1;A12 W;0;;3;3;0;1;1;899;1;; -1;1;0;1;110
10543;202100011748;1;AUTOROUTE A3;0;;2;6;0;1;12;500;1;; -1;1;0;1;90
10544;202100011749;1;AUTOROUTE A3;0;;1;2;0;2;13;0;3;; -1;6;3;1;50
10545;202100011750;1;AUTOROUTE A15;0;;3;6;0;1;15;0;1;; -1;1;2;1;110
10546;202100011751;1;A4;0;;3;3;0;1;8;500;1;; -1;1;0;1;90
10547;202100011752;4;YVES FARGES                         (BD);0;;-1;1;0;1;(1);(1);1;; -1;1;0;4;50
10548;202100011753;4;COMMERCE (RUE DU);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
10549;202100011754;4;FELIX FAURE;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
10550;202100011755;4;COLLYBIES (RUE DES);0;;2;2;0;1;0;0;1;; -1;1;0;1;30
10551;202100011756;2;BEAUVOIR (ROUTE DE);0;;-1;2;0;1;47;700;1;; -1;1;0;1;80
10552;202100011757;3;VINCENDERIE ( RUE DE LA );0;;2;2;0;1;17;145;1;; -1;1;0;1;50
10553;202100011758;3;JULES LEFEBVRE (AVENUE);0;;2;2;0;1;0;0;1;; -1;1;0;1;30
10554;202100011760;1;40;0;;3;4;0;1;55;50;1;; -1;1;0;1;70
10555;202100011761;3;186;-1;;2;2;0;2;4;250;1;; -1;1;0;1;50
10556;202100011762;2;kaweni-Kaweni nord ( Z I );0;;2;2;0;2;0;0;1;; -1;2;0;1;50
10557;202100011763;2;RN2 (2);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;80
10558;202100011764;4;RN1 (ROUTE NATIONALE);0;;2;3;0;1;0;0;1;; -1;1;0;3;50
10559;202100011765;2;JAURES (BOULEVARD JEAN);0;;3;2;2;1;(1);(1);1;; -1;1;0;1;50
10560;202100011766;4;LECLERC                             (AV);0;;2;2;2;1;(1);(1);1;; -1;1;0;4;50
10561;202100011768;2;ROUTE NATIONALE 1;0;;2;4;0;1;7;599;1;; -1;1;0;1;90
10562;202100011769;4;JOANNES MASSET                      (AV);0;;2;3;1;1;(1);(1);1;; -1;1;0;1;50
10563;202100011770;4;;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;50
10564;202100011771;4;RUE DE LA COTE VALORGE;0;;2;2;0;2;9;0;1;; -1;1;0;1;50
10565;202100011772;4;RUE DU VAL FLEURI;0;;2;2;0;3;0;100;1;; -1;1;0;1;30
10566;202100011773;3;MARMONT (AVENUE);0;;1;2;0;1;0;0;1;; -1;2;0;1;50
10567;202100011775;3;RD 80;0;;-1;2;0;1;52;500;4;; -1;1;0;1;50
10568;202100011776;3;ROUTE DE ROQUEMAURE;0;;2;2;0;1;0;0;1;; -1;2;0;1;80
10569;202100011777;7;BRIAND (AVE ARISTIDE DE 1 A 1219;0;;2;3;3;1;(1);0;1;; -1;1;0;6;50
10570;202100011778;3;GAMBETTA (AV);0;;2;2;0;1;(1);(1);1;; -1;1;0;4;50
10571;202100011779;4;PARIS (RUE DE);0;;2;2;0;2;(1);(1);1;; -1;1;0;1;50
10572;202100011780;4;CARNOT (BOULEVARD);0;;2;3;0;1;(1);(1);1;; -1;1;0;1;50
10573;202100011781;4;DEJEAN (RUE);0;;2;2;0;1;(1);(1);1;; -1;1;0;4;50
10574;202100011782;4;TRIOLET (RUE ELSA);0;;2;1;0;1;0;0;1;; -1;1;0;1;50
10575;202100011783;3;RD58, Obélisque à panneau ONF Bourron;0;;2;2;0;1;1;725;1;; -1;2;0;1;90
10576;202100011784;9;RUE DE LA DEMI LIEUE;0;;2;2;0;1;0;0;1;; -1;1;9;1;50
10577;202100011785;7;CD 132;0;;2;2;0;2;6;800;4;; -1;2;0;1;80
10578;202100011786;4;EDITH PIAF (RUE);0;;1;1;0;1;0;0;1;; -1;1;0;1;30
10579;202100011787;3;VERDUN (RUE DE);0;;2;3;0;1;70;2607;1;; -1;1;0;1;50
10580;202100011788;9;DUMAS (ALEXANDRE);0;;-1;0;0;1;0;0;1;; -1;1;6;4;30
10581;202100011789;4;SAINT JEAN DES VIGNES ( ALLEE DE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
10582;202100011790;4;JEAN JAURES      (Rue);0;;2;2;2;1;(1);(1);1;; -1;1;0;1;50
10583;202100011791;4;SINNE (RUE DE LA);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
10584;202100011792;4;DANUBE (PONT DU);0;;2;4;0;3;0;0;1;; -1;1;2;1;50
10585;202100011793;3;Départementale  617;0;;3;2;0;1;2;285;1;; -1;1;0;1;70
10586;202100011794;4;DALBIEZ (AVENUE VICTOR);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
10587;202100011795;4;VERDUN (PLACE DE);0;;1;2;0;1;(1);(1);1;; -1;1;0;1;50
10588;202100011796;3;SAINT PEE (VIEILLE ROUTE DE);0;;2;2;0;1;1;415;2;; -1;2;0;1;50
10589;202100011797;3;LILLE (RTE DE);0;;2;2;0;1;52;203;1;; -1;1;0;1;70
10590;202100011798;4;VICTOR HUGO (BOULEVARD);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
10591;202100011799;3;D 653 ;0;;2;2;1;3;7;855;1;; -1;2;6;1;80
10592;202100011800;3;LIBERATION ( AV. DE LA );0;;2;2;0;1;94;242;2;; -1;1;0;1;50
10593;202100011801;4;ANCIEN QUAI (RUE DE L');0;;1;1;0;1;(1);(1);2;; -1;1;0;1;50
10594;202100011802;3;TOURS (ROUTE DE);0;;2;2;0;1;0;0;1;; -1;1;0;1;70
10595;202100011803;3;COUBERTIN (BOULEVARD PIERRE DE);0;;3;6;0;1;57;110;1;; -1;1;0;1;50
10596;202100011804;4;RECOUVREUR;0;;2;2;0;1;1;0;1;; -1;1;0;1;50
10597;202100011805;4;PATTON AVENUE;0;;2;2;0;1;1;0;1;; -1;1;0;1;50
10598;202100011806;4;MILLOT BOULEVARD JACQUES;0;;2;2;0;1;1;0;1;; -1;2;0;1;50
10599;202100011807;4;ROE;0;;1;1;0;2;1;0;1;; -1;1;0;1;30
10600;202100011808;4;FAUBOURG MADELEINE (RUE DU );0;;1;1;3;1;(1);(1);1;; -1;2;0;6;20
10601;202100011809;4;;0;;2;3;0;1;(1);(1);1;; -1;1;5;1;50
10602;202100011810;3;RD 492 DU PONT BD HÔPITAL A ÉCHANGEUR CR;0;;1;2;0;1;3;754;2;; -1;2;5;1;70
10603;202100011811;4;RUE GUILLAUME GROOTAERS;0;;2;0;3;1;(1);(1);1;; -1;1;0;1;30
10604;202100011812;4;BOULEVARD ROBERT SCHUMAN;0;;2;2;3;1;0;0;1;; -1;2;0;1;50
10605;202100011813;4;PAINLEVE ( RUE PAUL );0;;1;0;0;1;(1);0;1;; -1;2;0;1;30
10606;202100011814;4;BLACHON PIERRE A PARTIR Nø 6-7;0;;2;2;0;2;(1);(1);1;; -1;1;0;1;50
10607;202100011815;4;JEAN MOULIN (RUE);0;;2;2;0;1;(1);(1);1;; -1;2;6;1;50
10608;202100011816;4;LEMARCHAND (RUE EDOUARD);0;;1;1;0;1;0;0;1;; -1;1;0;1;50
10609;202100011817;7;VOISIN (BOULEVARD ANDRE-GEORGES);0;;3;4;0;1;(1);(1);1;; -1;2;0;1;50
10610;202100011818;4;CHATEAU (AVENUE FRANCOIS);0;;3;2;3;1;(1);(1);1;; -1;2;0;3;30
10611;202100011819;4;YSER (BD DE L');0;;2;2;0;1;0;0;1;; -1;1;0;1;50
10612;202100011820;2;RN136;0;;3;6;0;1;14;550;1;; -1;1;0;1;90
10613;202100011821;4;VILLEBOIS MAREUIL (BD);0;;2;2;1;1;(1);(1);1;; -1;1;0;5;50
10614;202100011822;4;FRESNEL (RUE AUGUSTIN);0;;2;2;0;1;7;0;1;; -1;1;0;1;50
10615;202100011823;7;D980;0;;1;2;0;3;2;29;4;; -1;1;9;1;70
10616;202100011824;3;ORLEANS (AVENUE D');0;;2;2;0;1;0;0;1;; -1;1;0;1;30
10617;202100011825;3;TREBEURDEN (ROUTE DE);0;;2;2;0;1;1;0;1;; -1;1;0;1;30
10618;202100011826;4;lieu dit Toulousette;0;;2;2;0;2;(1);(1);2;; -1;2;0;3;50
10619;202100011827;4;MARÉCHAL DE LATTRE (AVENUE);0;;2;2;0;1;0;0;1;; -1;1;0;1;50
10620;202100011829;7;SAINT MENET (AVENUE DE);0;;2;2;0;1;0;0;1;; -1;1;2;1;50
10621;202100011830;4;ROMAIN ROLLAND (BOULEVARD);0;;2;2;0;1;(1);(1);1;; -1;2;0;1;50
10622;202100011831;4;CAMAS (RUE DU);0;;1;1;0;4;0;0;2;; -1;1;0;1;50
10623;202100011832;4;SAINT PIERRE CHEMIN DE;0;;2;1;0;2;1;0;1;; -1;1;0;1;50
10624;202100011833;7;NAPOLLON (ROUTE DE);0;;2;2;0;1;0;100;1;; -1;1;2;1;50
10625;202100011834;4;SOMME (RUE DE LA);0;;2;2;0;2;(1);(1);1;; -1;2;0;1;50
10626;202100011835;4;MAROTS (RUE DES);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
10627;202100011836;4;GENERAL GALLIENI (RUE DU);0;;2;2;0;1;(1);(1);1;; -1;1;0;4;50
10628;202100011837;4;ST ROCH (PLACE);0;;1;2;0;1;(1);(1);4;; -1;1;9;8;50
10629;202100011839;4;BOULEVARD PERIPHERIQUE;0;;1;4;0;1;(1);(1);1;; -1;1;0;1;70
10630;202100011840;4;BOULEVARD DE LA VILLETTE;0;;1;1;0;1;(1);(1);1;; -1;2;0;1;30
10631;202100011841;4;RUE DE RENNES;0;;2;3;1;1;(1);(1);1;; -1;1;0;1;30
10632;202100011842;4;RUE DE BELLEVILLE;0;;2;2;3;2;(1);(1);1;; -1;1;-1;6;30
10633;202100011843;4;RUE D AVRON;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
10634;202100011844;4;RUE DES RONDEAUX;0;;2;1;1;2;(1);(1);1;; -1;2;-1;5;30
10635;202100011845;4;BOULEVARD DE CLICHY;0;;3;2;3;1;(1);(1);1;; -1;2;-1;6;30
10636;202100011847;4;PORTE D ASNIERES;0;;1;3;0;2;(1);(1);1;; -1;1;0;1;50
10637;202100011848;4;AVENUE DES TERNES;0;;1;4;0;1;(1);(1);1;; -1;1;0;1;50
10638;202100011849;4;RUE DE VAUGIRARD;0;;1;3;1;1;(1);(1);1;; -1;2;-1;5;30
10639;202100011850;4;RUE EMILE FAGUET;0;;2;2;0;1;(1);(1);1;; -1;2;0;1;30
10640;202100011851;4;RUE FROIDEVAUX;0;;2;0;1;2;(1);(1);1;; -1;1;-1;5;30
10641;202100011853;4;BOULEVARD DE PICPUS;0;;-1;2;0;1;(1);(1);1;; -1;1;0;1;30
10642;202100011854;4;PLACE DE LA BASTILLE;0;;2;2;0;1;(1);(1);3;; -1;2;0;1;30
10643;202100011855;4;BOULEVARD DE STRASBOURG;0;;1;4;2;2;(1);(1);1;; -1;2;0;1;30
10644;202100011856;4;RUE LA FAYETTE;0;;2;1;0;1;(1);(1);1;; -1;2;0;1;30
10645;202100011857;4;RUE DE TURBIGO;0;;2;2;1;1;(1);(1);1;; -1;2;-1;5;30
10646;202100011858;3;;-1;;2;2;-1;1;1;0;1;; -1;1;0;1;50
10647;202100011859;4;JOYEUSE (AV);0;;-1;2;0;1;1;0;1;; -1;1;0;1;30
10648;202100011860;3;PAUL VAILLANT COUTURIER (AV);0;;-1;2;0;1;0;0;1;; -1;2;0;1;50
10649;202100011861;3;BERCY (QU DE);0;;3;3;0;1;0;375;1;; -1;2;0;1;50
10650;202100011862;3;EUGENE VARLIN (R);0;;3;2;0;1;1;0;3;; -1;2;5;1;50
10651;202100011863;3;FFI (ALL DES);0;;1;2;0;1;1;0;1;; -1;2;2;1;50
10652;202100011865;3;MICHELET(AV):N°1AU 103;0;;2;4;3;1;0;1;1;; -1;2;0;1;50
10653;202100011866;3;SEINE (QUAI DE);0;;-1;2;0;1;0;1;1;; -1;2;0;8;50
10654;202100011867;3;JAURES (AVENUE JEAN);0;;2;2;0;1;1;0;1;; -1;1;0;1;50
10655;202100011868;4;POUSSIN (RUE);0;;1;1;0;1;0;0;1;; -1;2;0;1;50
10656;202100011869;3;PARIS (RUE DE);0;;2;2;0;1;1;0;1;; -1;2;6;8;50
10657;202100011870;3;ROBERT SCHUMANN BOULEVARD;0;;4;4;0;1;0;0;1;; -1;2;0;1;50
10658;202100011871;3;;-1;;2;2;-1;1;0;1;1;; -1;2;1;4;50
10659;202100011872;3;SAINT LEU (ROUTE DE) > 159;0;;2;2;1;1;0;1;1;; -1;2;0;1;50
10660;202100011874;4;POSTES (CHEMIN DES);0;;2;2;0;1;0;0;1;; -1;2;0;1;50
10661;202100011875;4;GENERAL DE GAULLE (RUE DU);0;;2;2;0;1;0;0;1;; -1;2;0;1;50
10662;202100011876;6;"""PAUL VAILLANT COUTURIER (AVENUE """"DU 01";0;;-1;0;0;1;0;0;1;; -1;2;9;1;10
10663;202100011877;3;GENERAL LECLERC (AVENUE DU);0;;1;1;0;1;1;0;3;; -1;2;0;1;50
10664;202100011878;4;FRANCIS CHAVETON;0;;-1;1;0;2;0;0;1;; -1;1;0;4;30
10665;202100011879;4;;0;;2;1;0;2;0;0;1;; -1;2;0;1;30
10666;202100011880;3;COMMUNE DE PARIS AVENUE DE LA;0;;1;3;0;1;0;0;1;; -1;3;0;1;50
10667;202100011881;3;911;0;;1;3;3;1;0;0;1;; -1;1;9;4;50
10668;202100011882;4;;0;;2;2;0;1;0;0;1;; -1;1;0;1;30
10669;202100011883;2;21;-1;N;2;2;0;1;86;350;1;; -1;2;9;1;50
10670;202100011884;3;1083;0;;2;2;0;1;25;0;1;; -1;1;0;1;80
10671;202100011885;3;794;0;D;2;2;0;2;5;800;2;; -1;1;9;1;50
10672;202100011886;3;52;-1;;2;2;0;1;7;358;1;; -1;1;9;1;50
10673;202100011887;3;927;0;;2;2;0;1;48;95;1;; -1;1;0;3;80
10674;202100011888;3;833;-1;;2;2;0;2;22;790;1;; -1;1;0;1;80
