;Num_Acc;senc;catv;occutc;obs;obsm;choc;manv;num_veh
18176;201300012096;0;33;0;0.0;0.0;0.0;12.0;A01
18177;201300012097;0;7;0;13.0;0.0;1.0;21.0;C03
18178;201300012097;0;10;0;0.0;2.0;6.0;23.0;B02
18179;201300012097;0;15;0;1.0;0.0;2.0;21.0;A01
18180;201300012098;0;7;0;0.0;0.0;0.0;14.0;A01
18181;201300012099;0;10;0;0.0;2.0;1.0;2.0;A01
18182;201300012099;0;7;0;0.0;2.0;4.0;2.0;B02
18183;201300012100;0;14;0;0.0;0.0;7.0;1.0;A01
18184;201300012101;0;33;0;0.0;2.0;8.0;17.0;A01
18185;201300012101;0;14;0;0.0;2.0;6.0;15.0;B02
18186;201300012102;0;10;0;13.0;0.0;3.0;13.0;A01
18187;201300012103;0;7;0;2.0;0.0;6.0;13.0;A01
18188;201300012104;0;21;0;0.0;0.0;8.0;10.0;B02
18189;201300012104;0;33;0;0.0;2.0;0.0;1.0;A01
18190;201300012105;0;99;0;0.0;2.0;4.0;2.0;A01
18191;201300012105;0;7;0;0.0;2.0;2.0;2.0;B02
18192;201300012106;0;7;0;0.0;2.0;8.0;19.0;A01
18193;201300012106;0;37;0;0.0;2.0;3.0;2.0;B02
18194;201300012107;0;17;0;0.0;2.0;1.0;2.0;A01
18195;201300012107;0;17;0;0.0;0.0;4.0;2.0;B02
18196;201300012108;0;33;0;0.0;2.0;1.0;2.0;B02
18197;201300012108;0;10;0;0.0;0.0;7.0;2.0;A01
18198;201300012109;0;7;0;0.0;2.0;1.0;14.0;A01
18199;201300012109;0;7;0;0.0;0.0;3.0;0.0;B02
18200;201300012110;0;7;0;0.0;0.0;1.0;10.0;A01
18201;201300012110;0;1;0;0.0;2.0;1.0;1.0;B02
18202;201300012111;0;7;0;0.0;1.0;2.0;1.0;A01
18203;201300012112;0;7;0;0.0;1.0;2.0;1.0;A01
18204;201300012113;0;10;0;0.0;0.0;3.0;9.0;B02
18205;201300012113;0;1;0;0.0;0.0;2.0;0.0;A01
18206;201300012114;0;7;0;0.0;1.0;3.0;17.0;A01
18207;201300012115;0;33;0;0.0;0.0;0.0;1.0;A01
18208;201300012116;0;7;0;10.0;0.0;1.0;0.0;A01
18209;201300012117;0;7;0;0.0;0.0;3.0;9.0;A01
18210;201300012117;0;99;0;0.0;2.0;1.0;1.0;B02
18211;201300012118;0;33;0;0.0;2.0;1.0;1.0;A01
18212;201300012118;0;7;0;0.0;2.0;1.0;1.0;B02
18213;201300012119;0;33;0;0.0;0.0;8.0;1.0;A01
18214;201300012121;0;7;0;3.0;0.0;7.0;1.0;A01
18215;201300012122;0;7;0;0.0;1.0;3.0;15.0;A01
18216;201300012123;0;34;0;0.0;2.0;1.0;1.0;A01
18217;201300012123;0;10;0;0.0;2.0;3.0;15.0;B02
18218;201300012124;0;37;0;13.0;0.0;1.0;1.0;A01
18219;201300012125;0;33;0;16.0;0.0;1.0;1.0;A01
18220;201300012127;0;33;0;0.0;2.0;4.0;2.0;A01
18221;201300012127;0;33;0;0.0;2.0;1.0;2.0;B02
18222;201300012129;0;14;0;0.0;2.0;6.0;1.0;B02
18223;201300012129;0;10;0;0.0;2.0;2.0;17.0;A01
18224;201300012130;0;17;0;0.0;2.0;6.0;3.0;A01
18225;201300012130;0;7;0;0.0;2.0;2.0;1.0;B02
18226;201300012131;0;7;0;0.0;2.0;4.0;23.0;B02
18227;201300012131;0;7;0;1.0;1.0;1.0;17.0;C03
18228;201300012131;0;7;0;0.0;0.0;4.0;24.0;A01
18229;201300012132;0;33;0;0.0;0.0;0.0;1.0;A01
18230;201300012133;0;13;0;3.0;0.0;1.0;14.0;A01
18231;201300012134;0;15;0;0.0;0.0;6.0;23.0;A01
18232;201300012134;0;7;0;1.0;0.0;2.0;1.0;B02
18233;201300012135;0;33;0;0.0;0.0;0.0;16.0;A01
18234;201300012137;0;33;0;4.0;0.0;2.0;1.0;A01
18235;201300012138;0;15;0;0.0;0.0;6.0;1.0;B02
18236;201300012138;0;10;0;0.0;2.0;2.0;1.0;A01
18237;201300012139;0;7;0;0.0;0.0;1.0;2.0;A01
18238;201300012139;0;7;0;0.0;0.0;4.0;2.0;B02
18239;201300012140;0;7;0;0.0;2.0;7.0;17.0;B02
18240;201300012140;0;17;0;0.0;2.0;8.0;13.0;A01
18241;201300012141;0;10;0;0.0;2.0;7.0;1.0;C03
18242;201300012141;0;15;0;3.0;2.0;1.0;6.0;A01
18243;201300012141;0;7;0;0.0;2.0;1.0;1.0;B02
18244;201300012143;0;7;0;0.0;0.0;4.0;23.0;A01
18245;201300012143;0;10;0;1.0;0.0;1.0;2.0;B02
18246;201300012143;0;7;0;3.0;0.0;6.0;2.0;C03
18247;201300012144;0;17;0;0.0;2.0;2.0;1.0;B02
18248;201300012144;0;7;0;0.0;2.0;6.0;9.0;A01
18249;201300012147;0;10;0;0.0;2.0;3.0;1.0;C03
18250;201300012147;0;7;0;0.0;2.0;1.0;1.0;B02
18251;201300012147;0;7;0;3.0;0.0;1.0;13.0;A01
18252;201300012148;0;7;0;13.0;0.0;1.0;13.0;A01
18253;201300012149;0;7;0;13.0;0.0;1.0;14.0;A01
18254;201300012150;0;10;0;3.0;0.0;3.0;1.0;A01
18255;201300012151;0;33;0;4.0;0.0;1.0;1.0;A01
18256;201300012152;0;17;0;0.0;2.0;2.0;2.0;A01
18257;201300012152;0;7;0;0.0;2.0;4.0;2.0;B02
18258;201300012153;0;17;0;3.0;0.0;2.0;1.0;A01
18259;201300012154;0;7;0;14.0;0.0;1.0;1.0;A01
18260;201300012155;0;7;0;13.0;0.0;1.0;14.0;A01
18261;201300012156;0;10;0;3.0;0.0;3.0;11.0;A01
18262;201300012157;0;7;0;13.0;0.0;2.0;1.0;A01
18263;201300012158;0;33;0;4.0;0.0;7.0;14.0;A01
18264;201300012159;0;7;0;13.0;0.0;2.0;1.0;A01
18265;201300012160;0;7;0;3.0;0.0;2.0;1.0;A01
18266;201300012161;0;33;0;3.0;0.0;2.0;14.0;A01
18267;201300012162;0;7;0;3.0;0.0;5.0;14.0;A01
18268;201300012163;0;7;0;13.0;1.0;3.0;19.0;A01
18269;201300012163;0;7;0;0.0;0.0;6.0;24.0;B02
18270;201300012164;0;7;0;0.0;2.0;8.0;17.0;A01
18271;201300012164;0;7;0;0.0;2.0;3.0;16.0;B02
18272;201300012165;0;21;0;0.0;0.0;8.0;15.0;B02
18273;201300012165;0;33;0;0.0;2.0;1.0;1.0;A01
18274;201300012166;0;7;0;3.0;0.0;2.0;21.0;A01
18275;201300012167;0;7;0;0.0;2.0;3.0;17.0;A01
18276;201300012167;0;7;0;0.0;2.0;3.0;1.0;B02
18277;201300012169;0;33;0;6.0;0.0;1.0;1.0;A01
18278;201300012170;0;7;0;3.0;0.0;1.0;1.0;A01
18279;201300012170;0;7;0;0.0;2.0;1.0;21.0;B02
18280;201300012170;0;7;0;0.0;2.0;1.0;21.0;C03
18281;201300012170;0;7;0;0.0;0.0;6.0;23.0;D04
18282;201300012170;0;7;0;0.0;2.0;2.0;23.0;E05
18283;201300012170;0;7;0;0.0;2.0;2.0;21.0;F06
18284;201300012170;0;7;0;0.0;2.0;2.0;21.0;G07
18285;201300012170;0;7;0;0.0;2.0;7.0;21.0;H08
18286;201300012172;0;7;0;3.0;0.0;2.0;1.0;A01
18287;201300012175;0;33;0;4.0;0.0;9.0;1.0;A01
18288;201300012176;0;7;0;0.0;2.0;7.0;1.0;A01
18289;201300012176;0;33;0;0.0;2.0;3.0;13.0;B02
18290;201300012177;0;15;0;0.0;1.0;2.0;1.0;A01
18291;201300012178;0;34;0;0.0;2.0;1.0;2.0;A01
18292;201300012178;0;7;0;0.0;0.0;6.0;2.0;B02
18293;201300012179;0;7;0;0.0;0.0;4.0;11.0;A01
18294;201300012179;0;7;0;0.0;2.0;1.0;1.0;B02
18295;201300012180;0;31;0;0.0;2.0;1.0;2.0;A01
18296;201300012180;0;7;0;0.0;0.0;4.0;2.0;B02
18297;201300012181;0;7;0;4.0;0.0;1.0;1.0;A01
18298;201300012182;0;7;0;0.0;2.0;2.0;1.0;A01
18299;201300012182;0;14;0;0.0;0.0;6.0;1.0;B02
18300;201300012183;0;7;0;0.0;2.0;4.0;23.0;A01
18301;201300012183;0;33;0;0.0;2.0;1.0;1.0;B02
18302;201300012184;0;34;0;0.0;2.0;3.0;2.0;A01
18303;201300012184;0;7;0;0.0;0.0;4.0;2.0;B02
18304;201300012185;0;7;0;0.0;2.0;6.0;2.0;B02
18305;201300012185;0;7;0;1.0;0.0;2.0;2.0;A01
18306;201300012186;0;7;0;0.0;0.0;0.0;1.0;A01
18307;201300012187;0;17;0;0.0;2.0;3.0;21.0;D04
18308;201300012187;0;7;0;0.0;2.0;1.0;5.0;A01
18309;201300012187;0;7;0;0.0;2.0;3.0;21.0;B02
18310;201300012187;0;7;0;0.0;2.0;1.0;21.0;C03
18311;201300012188;0;7;0;3.0;0.0;2.0;21.0;A01
18312;201300012189;0;17;0;3.0;2.0;8.0;1.0;A01
18313;201300012190;0;33;0;3.0;0.0;1.0;2.0;A01
18314;201300012191;0;7;0;3.0;0.0;3.0;14.0;A01
18315;201300012192;0;7;0;0.0;2.0;1.0;1.0;B02
18316;201300012192;0;7;0;4.0;0.0;1.0;14.0;A01
18317;201300012193;0;7;0;0.0;2.0;1.0;1.0;B02
18318;201300012193;0;7;0;0.0;2.0;1.0;10.0;A01
18319;201300012194;0;17;0;1.0;1.0;1.0;2.0;A01
18320;201300012194;0;10;0;0.0;0.0;4.0;23.0;B02
18321;201300012195;0;7;0;0.0;2.0;1.0;2.0;B02
18322;201300012195;0;10;0;0.0;0.0;4.0;1.0;A01
18323;201300012196;0;7;0;0.0;1.0;3.0;1.0;A01
18324;201300012197;0;7;0;4.0;0.0;8.0;17.0;A01
18325;201300012198;0;7;0;3.0;0.0;2.0;1.0;A01
18326;201300012198;0;7;0;0.0;2.0;1.0;1.0;B02
18327;201300012198;0;7;0;0.0;2.0;1.0;1.0;C03
18328;201300012198;0;7;0;0.0;2.0;3.0;1.0;D04
18329;201300012200;0;15;0;6.0;0.0;1.0;0.0;A01
18330;201300012201;0;10;0;0.0;2.0;2.0;12.0;A01
18331;201300012201;0;7;0;3.0;0.0;6.0;1.0;B02
18332;201300012202;0;7;0;13.0;0.0;9.0;1.0;A01
18333;201300012203;0;7;0;4.0;0.0;2.0;14.0;A01
18334;201300012204;0;7;0;0.0;2.0;4.0;2.0;A01
18335;201300012204;0;17;0;0.0;2.0;0.0;2.0;B02
18336;201300012205;0;7;0;0.0;2.0;1.0;17.0;A01
18337;201300012206;0;33;0;0.0;0.0;0.0;1.0;A01
18338;201300012207;0;10;0;3.0;0.0;2.0;14.0;A01
18339;201300012209;0;7;0;13.0;0.0;1.0;14.0;A01
18340;201300012210;0;17;0;0.0;0.0;0.0;1.0;B02
18341;201300012210;0;7;0;0.0;2.0;2.0;2.0;A01
18342;201300012211;0;33;0;8.0;0.0;0.0;13.0;A01
18343;201300012212;0;30;0;2.0;0.0;1.0;13.0;A01
18344;201300012213;0;7;0;13.0;0.0;9.0;14.0;A01
18345;201300012214;0;33;0;0.0;0.0;7.0;14.0;A01
18346;201300012215;0;7;0;2.0;0.0;8.0;13.0;A01
18347;201300012216;0;7;0;16.0;0.0;1.0;14.0;A01
18348;201300012217;0;7;0;0.0;1.0;4.0;4.0;A01
18349;201300012218;0;10;0;0.0;2.0;1.0;1.0;C03
18350;201300012218;0;7;0;0.0;2.0;4.0;15.0;B02
18351;201300012218;0;7;0;0.0;2.0;3.0;1.0;A01
18352;201300012219;0;14;0;0.0;2.0;2.0;1.0;B02
18353;201300012219;0;7;0;0.0;2.0;4.0;17.0;A01
18354;201300012220;0;7;0;10.0;0.0;2.0;14.0;A01
18355;201300012221;0;7;0;0.0;2.0;1.0;1.0;C03
18356;201300012221;0;7;0;0.0;2.0;1.0;1.0;B02
18357;201300012221;0;7;0;0.0;2.0;2.0;15.0;A01
18358;201300012222;0;10;0;13.0;2.0;2.0;14.0;A01
18359;201300012222;0;38;0;0.0;2.0;3.0;1.0;B02
18360;201300012223;0;38;0;0.0;1.0;1.0;1.0;A01
18361;201300012224;0;7;0;2.0;0.0;1.0;13.0;A01
18362;201300012225;0;7;0;0.0;2.0;3.0;13.0;A01
18363;201300012225;0;7;0;0.0;2.0;3.0;1.0;B02
18364;201300012226;0;14;0;0.0;2.0;3.0;1.0;A01
18365;201300012226;0;7;0;0.0;2.0;3.0;13.0;B02
18366;201300012227;0;33;0;0.0;2.0;1.0;1.0;A01
18367;201300012227;0;7;0;0.0;2.0;2.0;1.0;B02
18368;201300012228;0;17;0;13.0;0.0;1.0;13.0;A01
18369;201300012229;0;17;0;0.0;2.0;1.0;1.0;B02
18370;201300012229;0;7;0;0.0;2.0;8.0;15.0;A01
18371;201300012230;0;7;0;13.0;0.0;2.0;1.0;A01
18372;201300012231;0;7;0;3.0;0.0;9.0;1.0;A01
18373;201300012233;0;7;0;13.0;0.0;1.0;1.0;A01
18374;201300012234;0;7;0;0.0;2.0;3.0;15.0;A01
18375;201300012234;0;2;0;0.0;2.0;8.0;1.0;B02
18376;201300012235;0;1;0;13.0;0.0;7.0;1.0;A01
18377;201300012237;0;31;0;0.0;2.0;1.0;13.0;A01
18378;201300012237;0;7;0;0.0;2.0;3.0;1.0;B02
18379;201300012238;0;7;0;0.0;1.0;2.0;15.0;A01
18380;201300012239;0;7;0;0.0;2.0;6.0;15.0;B02
18381;201300012239;0;7;0;0.0;2.0;1.0;17.0;A01
18382;201300012240;0;30;0;15.0;0.0;1.0;14.0;A01
18383;201300012241;0;7;0;0.0;2.0;1.0;1.0;A01
18384;201300012241;0;7;0;0.0;2.0;8.0;1.0;B02
18385;201300012242;0;30;0;0.0;2.0;1.0;1.0;B02
18386;201300012242;0;7;0;0.0;2.0;1.0;1.0;A01
18387;201300012243;0;20;0;0.0;2.0;1.0;15.0;B02
18388;201300012243;0;30;0;0.0;2.0;3.0;1.0;A01
18389;201300012244;0;7;0;0.0;0.0;1.0;1.0;A01
18390;201300012245;0;33;0;3.0;0.0;7.0;1.0;A01
18391;201300012246;0;7;0;1.0;0.0;4.0;23.0;D04
18392;201300012246;0;7;0;1.0;0.0;4.0;23.0;E05
18393;201300012246;0;7;0;1.0;0.0;5.0;23.0;B02
18394;201300012246;0;7;0;1.0;0.0;4.0;23.0;C03
18395;201300012246;0;7;0;1.0;0.0;1.0;2.0;A01
18396;201300012247;0;14;0;0.0;2.0;1.0;2.0;C03
18397;201300012247;0;14;0;0.0;2.0;5.0;0.0;A01
18398;201300012247;0;7;0;0.0;2.0;4.0;1.0;B02
18399;201300012248;0;7;0;0.0;0.0;0.0;18.0;A01
18400;201300012249;0;7;0;3.0;0.0;7.0;0.0;A01
18401;201300012251;0;7;0;3.0;2.0;9.0;17.0;A01
18402;201300012251;0;7;0;4.0;2.0;1.0;1.0;B02
18403;201300012252;0;13;0;0.0;0.0;6.0;1.0;C03
18404;201300012252;0;7;0;0.0;2.0;3.0;21.0;A01
18405;201300012252;0;7;0;0.0;2.0;1.0;2.0;B02
18406;201300012253;0;7;0;0.0;2.0;1.0;2.0;A01
18407;201300012253;0;7;0;0.0;2.0;4.0;2.0;B02
18408;201300012254;0;7;0;0.0;2.0;7.0;12.0;A01
18409;201300012254;0;31;0;0.0;2.0;9.0;1.0;B02
18410;201300012255;0;33;0;0.0;2.0;1.0;1.0;A01
18411;201300012255;0;7;0;0.0;0.0;5.0;14.0;B02
18412;201300012256;0;7;0;3.0;0.0;2.0;1.0;A01
18413;201300012257;0;7;0;4.0;0.0;2.0;2.0;A01
18414;201300012258;0;7;0;0.0;2.0;6.0;18.0;A01
18415;201300012258;0;10;0;0.0;2.0;2.0;1.0;B02
18416;201300012260;0;7;0;9.0;0.0;3.0;1.0;A01
18417;201300012261;0;7;0;0.0;0.0;8.0;23.0;A01
18418;201300012261;0;17;0;1.0;0.0;2.0;13.0;B02
18419;201300012262;0;7;0;0.0;2.0;1.0;0.0;A01
18420;201300012262;0;7;0;0.0;2.0;4.0;0.0;B02
18421;201300012263;0;7;0;0.0;2.0;1.0;1.0;A01
18422;201300012263;0;7;0;0.0;2.0;9.0;1.0;B02
18423;201300012264;0;7;0;0.0;2.0;2.0;1.0;B02
18424;201300012264;0;7;0;4.0;0.0;3.0;13.0;A01
18425;201300012265;0;7;0;4.0;0.0;3.0;1.0;A01
18426;201300012267;0;7;0;3.0;0.0;9.0;1.0;A01
18427;201300012268;0;7;0;0.0;0.0;1.0;2.0;A01
18428;201300012268;0;7;0;0.0;0.0;4.0;2.0;B02
18429;201300012269;0;7;0;0.0;0.0;0.0;13.0;A01
18430;201300012272;0;7;0;3.0;0.0;1.0;3.0;A01
18431;201300012272;0;7;0;14.0;0.0;1.0;1.0;B02
18432;201300012272;0;7;0;0.0;0.0;4.0;1.0;C03
18433;201300012272;0;7;0;0.0;2.0;1.0;1.0;D04
18434;201300012272;0;15;0;0.0;2.0;6.0;1.0;E05
18435;201300012273;0;7;0;0.0;1.0;8.0;13.0;A01
18436;201300012274;0;17;0;4.0;0.0;1.0;14.0;A01
18437;201300012275;0;7;0;0.0;2.0;4.0;17.0;A01
18438;201300012275;0;33;0;0.0;2.0;1.0;1.0;B02
18439;201300012276;0;7;0;0.0;2.0;4.0;1.0;A01
18440;201300012276;0;33;0;0.0;2.0;1.0;1.0;B02
18441;201300012277;0;14;0;0.0;2.0;6.0;1.0;B02
18442;201300012277;0;7;0;0.0;2.0;2.0;14.0;A01
18443;201300012278;0;7;0;0.0;2.0;4.0;2.0;C03
18444;201300012278;0;7;0;0.0;2.0;1.0;2.0;A01
18445;201300012278;0;7;0;0.0;2.0;1.0;2.0;B02
18446;201300012279;0;7;0;4.0;0.0;1.0;1.0;A01
18447;201300012280;0;33;0;1.0;0.0;2.0;20.0;A01
18448;201300012280;0;33;0;1.0;2.0;8.0;24.0;C03
18449;201300012280;0;33;0;1.0;2.0;6.0;24.0;B02
18450;201300012281;0;7;0;0.0;0.0;6.0;1.0;A01
18451;201300012281;1;7;0;0.0;0.0;2.0;14.0;B02
18452;201300012282;0;7;0;3.0;2.0;1.0;1.0;A01
18453;201300012282;0;14;0;0.0;2.0;5.0;1.0;B02
18454;201300012283;0;33;0;0.0;0.0;1.0;1.0;A01
18455;201300012283;0;7;0;0.0;0.0;6.0;1.0;B02
18456;201300012284;0;7;0;0.0;2.0;3.0;1.0;B02
18457;201300012284;0;7;0;0.0;2.0;3.0;1.0;C03
18458;201300012284;2;7;0;4.0;0.0;1.0;1.0;A01
18459;201300012286;0;7;0;0.0;9.0;1.0;1.0;B02
18460;201300012286;0;7;0;0.0;9.0;1.0;1.0;D04
18461;201300012286;0;33;0;3.0;0.0;1.0;1.0;A01
18462;201300012286;0;7;0;0.0;9.0;1.0;1.0;C03
18463;201300012287;0;17;0;0.0;2.0;4.0;1.0;B02
18464;201300012287;0;14;0;0.0;2.0;1.0;1.0;A01
18465;201300012289;0;7;0;0.0;2.0;3.0;2.0;C03
18466;201300012289;0;7;0;0.0;0.0;0.0;1.0;D04
18467;201300012289;0;7;0;0.0;2.0;6.0;1.0;B02
18468;201300012289;0;7;0;14.0;0.0;8.0;14.0;A01
18469;201300012290;0;7;0;2.0;0.0;1.0;17.0;A01
18470;201300012291;0;7;0;3.0;6.0;1.0;21.0;A01
18471;201300012291;0;7;0;1.0;2.0;1.0;1.0;B02
18472;201300012292;0;7;0;0.0;0.0;2.0;1.0;F06
18473;201300012292;0;7;0;0.0;0.0;8.0;1.0;C03
18474;201300012292;0;7;0;0.0;0.0;3.0;1.0;B02
18475;201300012292;0;7;0;0.0;0.0;2.0;1.0;A01
18476;201300012292;0;7;0;0.0;0.0;2.0;1.0;E05
18477;201300012292;0;7;0;0.0;0.0;3.0;1.0;D04
18478;201300012293;0;7;0;4.0;0.0;3.0;1.0;A01
18479;201300012294;0;7;0;4.0;2.0;1.0;1.0;A01
18480;201300012294;0;7;0;0.0;2.0;2.0;1.0;B02
18481;201300012295;0;7;0;7.0;0.0;9.0;1.0;A01
18482;201300012296;0;7;0;3.0;0.0;2.0;1.0;A01
18483;201300012297;0;7;0;3.0;0.0;1.0;1.0;A01
18484;201300012298;0;38;1;0.0;2.0;3.0;1.0;A01
18485;201300012298;0;7;0;0.0;2.0;5.0;1.0;B02
18486;201300012298;0;7;0;0.0;2.0;4.0;2.0;C03
18487;201300012299;0;7;0;3.0;0.0;5.0;14.0;A01
18488;201300012300;0;7;0;0.0;1.0;3.0;16.0;A01
18489;201300012301;0;7;0;2.0;0.0;9.0;1.0;A01
18490;201300012302;0;7;0;0.0;2.0;1.0;2.0;A01
18491;201300012302;0;7;0;0.0;2.0;4.0;2.0;B02
18492;201300012302;0;7;0;0.0;0.0;4.0;0.0;C03
18493;201300012303;0;7;0;0.0;2.0;3.0;1.0;A01
18494;201300012303;2;7;0;0.0;0.0;2.0;1.0;B02
18495;201300012304;0;7;0;6.0;0.0;2.0;1.0;A01
18496;201300012306;0;7;0;15.0;0.0;1.0;1.0;A01
18497;201300012308;0;2;0;0.0;2.0;3.0;1.0;A01
18498;201300012308;0;7;0;0.0;2.0;5.0;1.0;B02
18499;201300012310;0;2;0;0.0;2.0;8.0;1.0;A01
18500;201300012310;0;7;0;0.0;2.0;2.0;1.0;B02
18501;201300012311;0;2;0;13.0;0.0;9.0;1.0;A01
18502;201300012313;0;7;0;0.0;9.0;7.0;17.0;A01
18503;201300012313;0;1;0;0.0;2.0;8.0;1.0;B02
18504;201300012314;0;36;0;16.0;0.0;5.0;1.0;A01
18505;201300012315;0;7;0;7.0;1.0;2.0;16.0;A01
18506;201300012316;0;33;0;6.0;0.0;7.0;14.0;A01
18507;201300012317;0;7;0;0.0;2.0;2.0;15.0;A01
18508;201300012317;0;33;0;0.0;2.0;1.0;1.0;B02
18509;201300012318;0;33;0;0.0;2.0;2.0;2.0;A01
18510;201300012318;0;7;0;0.0;0.0;6.0;2.0;B02
18511;201300012318;0;7;0;0.0;0.0;8.0;15.0;C03
18512;201300012319;0;7;0;0.0;2.0;1.0;17.0;A01
18513;201300012319;0;7;0;0.0;2.0;1.0;1.0;B02
18514;201300012320;0;1;0;0.0;2.0;2.0;1.0;A01
18515;201300012320;0;7;0;0.0;9.0;3.0;1.0;B02
18516;201300012323;0;7;0;0.0;2.0;3.0;1.0;A01
18517;201300012323;0;7;0;0.0;2.0;1.0;1.0;B02
18518;201300012324;0;31;0;0.0;2.0;7.0;2.0;B02
18519;201300012324;0;7;0;0.0;2.0;8.0;2.0;A01
18520;201300012326;0;7;0;0.0;2.0;1.0;1.0;B02
18521;201300012326;0;7;0;0.0;2.0;1.0;13.0;A01
18522;201300012327;0;7;0;0.0;2.0;1.0;1.0;B02
18523;201300012327;0;7;0;0.0;2.0;8.0;1.0;A01
18524;201300012328;0;7;0;9.0;0.0;1.0;1.0;A01
18525;201300012330;0;7;0;4.0;1.0;8.0;2.0;A01
18526;201300012331;0;7;0;3.0;0.0;1.0;1.0;A01
18527;201300012332;0;7;0;3.0;0.0;1.0;1.0;A01
18528;201300012332;0;7;0;0.0;2.0;2.0;1.0;B02
18529;201300012333;0;7;0;0.0;2.0;2.0;1.0;A01
18530;201300012333;0;7;0;0.0;2.0;6.0;1.0;B02
18531;201300012334;0;15;0;0.0;0.0;5.0;1.0;B02
18532;201300012334;0;10;0;0.0;2.0;1.0;2.0;A01
18533;201300012335;0;15;0;0.0;0.0;6.0;1.0;A01
18534;201300012335;0;10;0;0.0;2.0;2.0;2.0;B02
18535;201300012336;0;7;0;;;;;A01
18536;201300012337;0;7;0;3.0;0.0;7.0;1.0;A01
18537;201300012337;0;7;0;0.0;2.0;1.0;1.0;B02
18538;201300012338;0;10;0;13.0;0.0;1.0;1.0;A01
18539;201300012339;0;7;0;0.0;2.0;7.0;1.0;B01
18540;201300012339;0;7;0;0.0;2.0;1.0;11.0;A01
18541;201300012340;0;7;0;8.0;0.0;1.0;1.0;A01
18542;201300012341;0;7;0;0.0;1.0;1.0;1.0;A01
18543;201300012342;0;7;0;0.0;1.0;1.0;1.0;A01
18544;201300012343;0;10;0;0.0;2.0;1.0;13.0;A01
18545;201300012343;0;2;0;0.0;0.0;4.0;15.0;B01
18546;201300012344;0;10;0;0.0;2.0;2.0;15.0;A01
18547;201300012344;0;33;0;0.0;2.0;7.0;1.0;B01
18548;201300012346;0;7;0;0.0;2.0;1.0;13.0;A01
18549;201300012346;0;7;0;0.0;2.0;8.0;1.0;B01
18550;201300012346;0;7;0;0.0;2.0;1.0;1.0;C01
18551;201300012347;0;7;0;0.0;2.0;1.0;1.0;C01
18552;201300012347;0;7;0;0.0;2.0;1.0;1.0;B01
18553;201300012347;0;7;0;0.0;2.0;7.0;13.0;A01
18554;201300012348;0;7;0;0.0;1.0;1.0;1.0;A01
18555;201300012349;0;10;0;0.0;1.0;1.0;15.0;A01
18556;201300012350;0;7;0;0.0;2.0;3.0;17.0;A01
18557;201300012350;0;7;0;0.0;0.0;8.0;24.0;D01
18558;201300012350;0;10;0;0.0;2.0;1.0;1.0;B01
18559;201300012350;0;7;0;0.0;2.0;1.0;1.0;C01
18560;201300012351;0;2;0;0.0;2.0;1.0;13.0;A01
18561;201300012351;0;7;0;0.0;2.0;3.0;1.0;B01
18562;201300012352;0;30;0;0.0;0.0;2.0;1.0;A01
18563;201300012353;0;7;0;0.0;2.0;1.0;5.0;A01
18564;201300012353;0;7;0;0.0;2.0;1.0;1.0;B02
18565;201300012354;2;31;0;0.0;0.0;1.0;1.0;A01
18566;201300012356;0;7;0;2.0;0.0;1.0;0.0;A01
18567;201300012358;0;7;0;3.0;0.0;1.0;6.0;A01
18568;201300012359;0;7;0;0.0;2.0;3.0;2.0;B02
18569;201300012359;0;33;0;0.0;2.0;2.0;23.0;A01
18570;201300012360;0;7;0;0.0;1.0;1.0;1.0;A01
18571;201300012361;0;7;0;0.0;0.0;1.0;1.0;A01
18572;201300012363;0;7;0;0.0;1.0;2.0;1.0;A01
18573;201300012364;0;7;0;14.0;0.0;1.0;6.0;A01
18574;201300012365;0;10;0;0.0;1.0;4.0;4.0;A01
18575;201300012366;0;7;0;6.0;1.0;1.0;10.0;A01
18576;201300012367;0;33;0;0.0;2.0;1.0;1.0;B01
18577;201300012367;0;7;0;0.0;9.0;3.0;0.0;A01
18578;201300012368;0;7;0;3.0;2.0;4.0;2.0;C03
18579;201300012368;0;10;0;3.0;2.0;1.0;1.0;A01
18580;201300012368;0;7;0;0.0;2.0;8.0;1.0;B02
18581;201300012369;0;10;0;0.0;2.0;1.0;2.0;A01
18582;201300012369;0;17;0;0.0;2.0;4.0;2.0;B02
18583;201300012370;0;7;0;3.0;2.0;1.0;1.0;A01
18584;201300012370;0;17;0;0.0;2.0;2.0;1.0;C03
18585;201300012370;0;7;0;0.0;2.0;3.0;1.0;B02
18586;201300012371;0;7;0;3.0;0.0;1.0;1.0;A01
18587;201300012372;0;14;0;0.0;2.0;4.0;23.0;C03
18588;201300012372;0;15;0;0.0;2.0;1.0;2.0;A01
18589;201300012372;0;15;0;0.0;2.0;4.0;23.0;B02
18590;201300012373;0;33;0;0.0;2.0;8.0;1.0;A01
18591;201300012373;0;7;0;0.0;2.0;0.0;14.0;B02
18592;201300012374;0;7;0;5.0;0.0;1.0;11.0;A01
18593;201300012374;0;7;0;0.0;2.0;1.0;2.0;B02
18594;201300012375;0;7;0;0.0;2.0;1.0;2.0;B02
18595;201300012375;0;7;0;0.0;0.0;4.0;1.0;A01
18596;201300012375;0;7;0;0.0;2.0;1.0;2.0;C03
18597;201300012375;0;7;0;0.0;2.0;1.0;2.0;D04
18598;201300012376;0;7;0;13.0;0.0;9.0;19.0;A01
