;Num_Acc;jour;mois;an;hrmn;lum;dep;com;agg;int;atm;col;adr;lat;long
30217;202000033571;10;12;2020;17:45;5;76;76322;2;1;1;6;REPUBLIQUE. RUE DE LA;49,4173098;1,0378622
30218;202000033573;29;9;2020;09:40;1;78;78640;1;1;2;5;A86 EXT;48,7788900;2,2015630
30219;202000033574;11;12;2020;07:25;5;76;76351;2;2;2;3;LOUIS LUMIERE;49,5241500;0,1228670
30220;202000033575;31;5;2020;11:20;1;73;73029;2;6;1;3;STADE (AVENUE DU);45,5642000;5,9439660
30221;202000033576;29;9;2020;21:35;3;93;93010;1;1;1;2;AUTOROUTE A3;48,8978300;2,4698400
30222;202000033577;7;12;2020;15:00;1;71;71076;2;5;1;6;SENTIERS (RUE );46,7960170;4,8542838
30223;202000033578;29;9;2020;16:15;1;95;95582;1;1;2;7;RD 170;48,9642800;2,2688900
30224;202000033579;11;12;2020;07:45;2;69;69013;1;1;1;4;D386;46,0189000;4,7209700
30225;202000033580;31;5;2020;15:40;1;71;71076;2;1;1;3;Avenue Boucicaut;46,7902379;4,8323053
30226;202000033581;29;9;2020;16:00;1;95;95582;1;1;2;2;RD 170;48,9642810;2,2688900
30227;202000033582;10;12;2020;21:25;5;67;67267;2;3;1;3;HOLTZHEIM (RUE DE);48,5544500;7,6770800
30228;202000033583;30;5;2020;11:50;1;69;69264;2;1;1;6;FRANS ROUTE DE;45,9849300;4,7320600
30229;202000033584;29;9;2020;15:40;1;92;92036;1;1;2;6;AUTOROUTE A15;48,9435747;2,2874026
30230;202000033585;10;12;2020;21:01;5;66;66136;2;1;1;2;BALEARES ROND POINT ET CITE DES;42,6885200;2,8950600
30231;202000033588;31;5;2020;12:55;1;64;64445;2;1;1;2;LILAS DES;43,3043700; -0,3535800
30232;202000033589;29;9;2020;08:20;1;93;93027;1;1;2;3;AUTOROUTE A86;48,9286300;2,4145500
30233;202000033590;9;12;2020;09:25;1;64;64445;2;1;1;3;BALAITOUS DU;43,3126580; -0,3709880
30234;202000033591;1;6;2020;01:10;5;64;64024;2;1;1;7;MONTBRUN (AVENUE DE);43,5041000; -1,5005500
30235;202000033592;31;5;2020;22:10;5;61;61169;2;1;1;6;11EME DB (RUE DE LA);48,7511440; -0,5683810
30236;202000033593;29;9;2020;04:30;3;92;92036;1;1;1;4;AUTOROUTE A86;48,9382000;2,3134400
30237;202000033594;31;5;2020;16:45;1;59;59299;2;2;1;3;EUROPE (AVENUE DE L');50,6664000;3,1799000
30238;202000033595;28;9;2020;12:05;1;92;92036;1;1;2;6;AUTOROUTE A86;48,9367300;2,3180400
30239;202000033596;10;12;2020;10:10;1;64;64024;2;2;3;4;BAB (BOULEVARD DU);43,4874000; -1,5364000
30240;202000033597;31;5;2020;10:30;1;38;38544;2;1;1;6;Chemin des Lones;45,5421700;4,8507400
30241;202000033598;10;12;2020;14:21;1;63;63113;2;1;2;7;ESTIENNE (RUE PIERRE);45,7714100;3,1270800
30242;202000033599;28;9;2020;12:30;1;95;95394;1;1;2;6;AUTOROUTE A115;49,0507603;2,1816461
30243;202000033600;30;5;2020;20:00;1;33;33075;1;3;1;7;ALL DE LA RESERVE / ROCADE A630 -E5-;44,8901800; -0,6008400
30244;202000033603;28;9;2020;09:00;1;92;92036;1;1;2;4;AUTOROUTE A86;48,9376172;2,2955077
30245;202000033604;31;5;2020;20:00;1;29;29019;2;2;1;2;Rue d'Estienne d'Orves;48,3929302; -4,4578005
30246;202000033605;9;12;2020;13:55;1;59;59234;2;1;1;6;BARBUSSE (RUE HENRI);50,3987900;3,0601000
30247;202000033606;10;12;2020;16:55;2;56;56083;2;6;1;6;LA GARDELOUPE;47,7994480; -3,2599600
30248;202000033608;30;5;2020;11:25;1;26;26198;2;1;1;3;202 route de Marseille ;44,5342300;4,7460500
30249;202000033609;26;11;2020;16:46;5;54;54528;2;1;1;6;COLONEL GRANDVAL (AVENUE);48,6740800;5,8854700
30250;202000033611;30;5;2020;02:00;3;22;22113;1;9;1;7;GUINGAMP (ROUTE DE);48,7172896; -3,4083671
30251;202000033612;29;9;2020;09:40;1;77;77294;1;1;2;3;A104;48,9657870;2,6077670
30252;202000033613;8;12;2020;20:30;5;54;54395;2;1;1;6;rue des Quatre Eglises;48,6877200;6,1833900
30253;202000033614;31;5;2020;15:30;1;18;18033;2;1;7;3;AURON (PONT D');47,0794600;2,3900000
30254;202000033615;9;12;2020;08:55;1;54;54357;2;1;1;6;PASCAL (RUE BLAISE);48,7035118;6,1393983
30255;202000033616;11;12;2020;15:30;1;51;51454;2;1;1;7;Rue Michel Simon;49,2186703;4,0331360
30256;202000033617;31;5;2020;18:10;1;13;13071;1;1;1;1;PLAN DE CAMPAGNE (AVE. DE );43,4109100;5,3262000
30257;202000033619;31;5;2020;18:15;1;13;13208;2;1;1;3;HAMBOURG (BOULEVARD);43,2509130;5,3882290
30258;202000033620;11;12;2020;12:36;1;51;51454;2;1;8;4;Boulevard Pommery;49,2472596;4,0511746
30259;202000033621;28;9;2020;07:30;1;974;97411;2;1;1;2;Boulevard Jean Jaurès; -20,8908600;55,4569600
30260;202000033622;11;12;2020;07:00;5;50;50129;2;1;1;1;ROUSSEAU (RUE WALDECK);49,6273800; -1,6375400
30261;202000033623;31;5;2020;18:00;1;13;13201;2;1;1;1;BELSUNCE (COURS);43,2973200;5,3774800
30262;202000033624;27;9;2020;18:10;5;974;97411;2;3;1;6;BOIS DE NEFLES (RUE DU); -20,8887100;55,4573900
30263;202000033625;10;12;2020;17:17;2;49;49007;2;1;1;6;Rue Volney;47,4641000; -0,5473600
30264;202000033626;11;12;2020;11:20;1;47;47323;2;1;1;6;PARIS (AV DE);44,4260000;0,7174000
30265;202000033627;31;5;2020;15:45;1;13;13212;2;3;1;3;BELNET (AVENUE);43,3157300;5,4226500
30266;202000033628;27;9;2020;20:45;5;973;97302;2;2;1;3;ARAGO (FRANCOIS);4,9413144; -52,3323547
30267;202000033629;11;12;2020;12:15;1;45;45338;1;1;3;2;RD 2060-PR 30+1170;47,9854242;2,7011879
30268;202000033630;28;9;2020;16:40;1;69;69386;2;2;3;6;MARECHAL LYAUTEY (DU)               (PL);45,7693700;4,8427600
30269;202000033631;31;5;2020;11:15;1;13;13204;2;6;1;3;CHUTES LAVI (AVENUE);43,3136000;5,3971000
30270;202000033632;10;12;2020;18:10;5;44;44184;2;9;1;3;LAENNEC (BD DU DR RENÉ) 92 AU 306 - 153;47,2699620; -2,2393120
30271;202000033633;31;5;2020;07:45;1;13;13204;2;1;1;1;CHUTES LAVI (AVENUE);43,3157001;5,3987772
30272;202000033634;28;9;2020;09:30;1;69;69387;2;1;3;6;TONY GARNIER                        (AV);45,7267000;4,8250000
30273;202000033637;11;12;2020;02:45;3;37;37122;2;1;3;7;;47,3417526;0,6485796
30274;202000033639;28;9;2020;16:15;1;69;69389;2;1;1;6;SIDOINE APPOLINAIRE                 (AV);45,7625500;4,8041500
30275;202000033640;31;5;2020;01:23;5;10;10333;2;2;1;3;AUXERRE (ROUTE);48,2740140;4,0581780
30276;202000033641;28;9;2020;07:55;1;971;97113;1;1;2;3;RN4 - SECTION RIVIERA;16,2296100; -61,5240600
30277;202000033643;4;12;2020;20:21;5;37;37122;2;1;2;7;VAUX (ROUTE DES);47,3455488;0,6485068
30278;202000033644;30;5;2020;08:55;1;07;07186;1;3;1;3;CD 2 ROUTE DE CHOMERAC;44,7191800;4,6039800
30279;202000033645;28;9;2020;12:10;1;91;91216;2;1;8;3;TOURELLES (CHEMIN);48,6691430;2,3353570
30280;202000033647;28;9;2020;18:50;2;91;91286;2;3;8;3;GABRIEL PERI (RUE);48,6573300;2,3858300
30281;202000033648;30;5;2020;12:00;1;06;06088;2;1;1;6;MONT-BORON (PTE AV. DU);43,6966400;7,2958090
30282;202000033650;28;9;2020;10:30;1;91;91201;2;6;2;6;GENERAL DE GAULLE(BOULEVARD);48,6882800;2,3908200
30283;202000033651;31;5;2020;20:50;3;06;06012;1;1;1;1;ROUTE DE LA TURBIE;43,7574250;7,4299180
30284;202000033653;25;9;2020;19:30;2;91;91339;2;2;1;2;BENOIST ROBERT (AVENUE);48,6353840;2,2664120
30285;202000033654;26;9;2020;20:35;5;87;87065;2;1;1;7;MOURIOUX (RUE FRANCOIS-);45,8203300;1,3242000
30286;202000033655;8;12;2020;22:20;5;34;34032;2;1;1;2;ANGLETERRE (BD D');43,3454100;3,2106800
30287;202000033656;30;5;2020;17:00;1;75;75113;2;1;1;4;BD PERIPHERIQUE INTERIEUR;48,8257910;2,3865890
30288;202000033657;30;5;2020;11:25;1;75;75113;2;1;1;2;BD PERIPHERIQUE EXTERIEUR;48,8167070;2,3651070
30289;202000033658;24;9;2020;20:00;5;87;87085;2;2;2;3;PONT NEUF;45,8260500;1,2679100
30290;202000033659;11;12;2020;17:45;5;33;33550;2;1;2;5;AVE MIRIEU DE LABARRE;44,7804300; -0,5352100
30291;202000033660;25;9;2020;12:43;1;87;87085;2;1;1;6;ROBERVAL (RUE GILDAS DE);45,8814300;1,2671400
30292;202000033661;30;5;2020;00:25;5;75;75117;2;1;1;6;BD PERIPHERIQUE INTERIEUR;48,8982360;2,3148060
30293;202000033662;11;12;2020;07:28;5;30;30189;2;2;2;1;BEAUCAIRE (ROUTE);43,8379300;4,3791400
30294;202000033663;30;5;2020;01:15;5;75;75119;2;1;1;6;BD PERIPHERIQUE INTERIEUR;48,9003513;2,3751658
30295;202000033665;15;9;2020;10:05;1;86;86066;2;1;7;6;Rue d’Antran;46,8170400;0,5365300
30296;202000033666;29;5;2020;23:30;5;75;75116;2;2;1;3;AVENUE DE L HIPPODROME;48,8622939;2,2383302
30297;202000033667;11;12;2020;20:55;5;29;29019;1;6;2;2;D112 - Rond point Pen Ar Ch’Leuz;48,4151172; -4,4798042
30298;202000033668;28;9;2020;15:45;1;85;85191;2;6;1;3;ANGLETERRE BOULEVARD D' (SECTEUR 101);46,6747200; -1,4287300
30299;202000033669;10;12;2020;18:56;2;29;29019;2;2;2;6;Rue Marcellin Duval;48,4132258; -4,4866160
30300;202000033670;28;9;2020;18:30;2;83;83137;2;1;1;6;HAMEL (AVE COMMANDANT JULES);43,1205900;5,9578800
30301;202000033671;26;9;2020;12:00;1;80;80021;2;1;1;6;DIJON (RUE);49,8876700;2,3059700
30302;202000033672;10;12;2020;17:55;5;27;27229;2;1;2;6;FORET (RUE DE LA);49,0106100;1,1586600
30303;202000033674;25;9;2020;17:28;1;80;80164;2;1;1;5;ROGER SALENGRO (RUE);49,8907900;2,3505200
30304;202000033675;10;12;2020;19:52;3;25;25056;1;1;9;1;ROUTE DE MARCHAUX;47,2820400;6,0613000
30305;202000033676;31;5;2020;18:15;1;75;75120;2;2;1;3;BOULEVARD DE BELLEVILLE;48,8671020;2,3832880
30306;202000033677;11;12;2020;21:20;5;17;17300;2;2;3;6;ROBESPIERRE   AVENUE;46,1519500; -1,1240000
30307;202000033679;30;5;2020;00:45;3;75;75120;2;1;1;6;COURS DE VINCENNES;48,8482340;2,4009590
30308;202000033681;28;9;2020;17:00;1;78;78440;2;1;1;6;FOYER AFTAM NOUVELLE FRANCE;48,9884700;1,8952900
30309;202000033682;28;9;2020;05:45;3;77;77186;1;1;3;6;d301 de chantoiseau /grand veneur;48,3736360;2,6410450
30310;202000033683;30;11;2020;18:10;3;14;14437;2;3;1;6;LAMY (RUE GASTON);49,1818500; -0,3289300
30311;202000033684;31;5;2020;18:15;1;75;75119;2;7;1;3;PLACE DE LA PORTE DE PANTIN;48,8897004;2,3966664
30312;202000033685;11;12;2020;17:50;5;13;13202;2;1;2;6;EVECHE (RUE DE L');43,2975000;5,3803800
30313;202000033686;31;5;2020;19:40;1;75;75118;2;2;1;3;RUE STEPHENSON;48,8860680;2,3566150
30314;202000033687;30;8;2020;09:50;1;76;76540;2;2;1;3;EUROPE. BOULEVARD DE L';49,4282700;1,0813400
30315;202000033688;11;12;2020;21:20;5;13;13001;2;9;2;3;COSTE JEAN PAUL (AV );43,5140100;5,4613800
30316;202000033689;30;5;2020;23:50;5;75;75117;2;1;1;3;BOULEVARD DES BATIGNOLLES;48,8817742;2,3181394
30317;202000033690;11;12;2020;13:50;1;12;12176;2;3;1;3;ESPALION (ROUTE D');44,3712100;2,5916000
30318;202000033691;26;9;2020;22:20;5;76;76540;2;1;1;3;REPUBLIQUE. RUE DE LA;49,4420800;1,0983000
30319;202000033692;31;5;2020;01:50;5;75;75112;2;1;1;4;QUAI DE LA RAPEE;48,8416170;2,3725620
30320;202000033693;10;12;2020;20:32;3;10;10081;2;9;9;6;ROCADE EST (RD 610);48,3225910;4,0269600
30321;202000033694;31;5;2020;21:40;2;75;75104;2;2;1;3;RUE DE RIVOLI;48,8575120;2,3514420
30322;202000033695;11;12;2020;10:30;1;06;06027;2;6;8;3;VERDUN AVENUE DE;43,6668500;7,1417300
30323;202000033696;27;9;2020;01:20;5;76;76351;2;2;1;3;JULES LECESNE (RUE);49,4933000;0,1185000
30324;202000033697;28;9;2020;13:45;1;69;69256;2;1;2;7;DROITS DE L'HOMME (DES)             (R );45,7707300;4,9324800
30325;202000033698;27;9;2020;17:40;1;67;67043;1;3;8;3;TROIS MAIRES (RUE DES);48,6299600;7,7766400
30326;202000033699;31;5;2020;19:10;1;75;75104;2;3;1;1;RUE DE RIVOLI;48,8552240;2,3611120
30327;202000033700;10;12;2020;19:42;5;75;75107;2;2;1;6;RUE DE L UNIVERSITE;48,8610510;2,3132300
30328;202000033701;26;9;2020;12:00;1;67;67482;2;1;2;6;OBERHAUSBERGEN (ROUTE D );48,5954800;7,7089100
30329;202000033702;11;12;2020;11:45;1;75;75105;2;2;2;6;RUE LACEPEDE;48,8437940;2,3523010
30330;202000033703;25;9;2020;15:10;1;67;67482;2;1;2;-1;GENERAL ZIMMER (RUE DU);48,5810300;7,7625100
30331;202000033704;25;9;2020;14:00;1;67;67482;2;1;1;6;CERF BERR (RUE);48,5843734;7,6928123
30332;202000033706;30;5;2020;23:45;5;94;94073;2;2;1;2;VERSAILLES (AV DE);48,7584300;2,3928400
30333;202000033707;31;5;2020;16:50;1;94;94011;2;9;1;3;SEMARD(RUE PIERRE);48,7627000;2,4786000
30334;202000033708;31;5;2020;16:20;1;94;94028;2;1;1;3;CLAVISIS.(RUE DES);48,7806702;2,4715111
30335;202000033709;11;12;2020;05:45;5;75;75119;2;3;3;3;RUE DE BELLEVILLE;48,8754890;2,3920720
30336;202000033710;26;9;2020;12:50;1;66;66136;2;1;1;3;MERMOZ (AVENUE JEAN);42,6931200;2,9153300
30337;202000033711;25;9;2020;16:04;1;66;66136;2;1;1;6;GUYNEMER (AVENUE GEORGES);42,6888900;2,9069100
30338;202000033712;24;8;2020;15:10;1;65;65440;2;1;1;2;LATTRE DE TASSIGNY(BOULEVARD DE);43,2305790;0,0551160
30339;202000033713;25;9;2020;22:00;5;63;63300;1;1;1;6;RD 2009;45,8961500;3,1403400
30340;202000033714;4;9;2020;23:20;5;59;59009;1;2;1;3;BREUCQ BOULEVARD DU;50,6435500;3,1445300
30341;202000033715;27;9;2020;14:55;1;59;59178;2;1;8;6;RD 643;50,3746500;3,0660200
30342;202000033716;25;9;2020;20:15;5;59;59178;2;1;2;3;LEFEBVRE D'ORVAL (RUE);50,3653200;3,0636200
30343;202000033717;27;9;2020;09:30;1;54;54578;2;5;3;3;AIGUILLETTES  (BD DES);48,6700000;6,1584000
30344;202000033718;26;9;2020;03:20;3;54;54254;1;1;2;6;196 (ROUTE DEPARTEMENTALE);49,5142000;5,8126000
30345;202000033719;28;9;2020;15:55;1;51;51454;2;1;2;2;Avenue de Champagne;49,2347569;4,0410190
30346;202000033720;27;9;2020;15:10;1;50;50129;1;1;1;6;JOUENNERIE (RUE DE LA);49,6242800; -1,6381600
30347;202000033721;18;9;2020;22:56;5;49;49015;2;1;2;7;MENDES FRANCE AVENUE PIERRE;47,5086800; -0,5915300
30348;202000033723;25;9;2020;13:54;1;49;49007;2;2;1;7;DAVIERS BOULEVARD;47,4786100; -0,5562000
30349;202000033724;25;9;2020;18:17;1;49;49323;2;1;1;2;A87N;47,4917000; -0,4969200
30350;202000033725;28;9;2020;06:30;5;45;45234;2;8;2;3;Rue de Tours;47,8415310;1,9373280
30351;202000033726;28;9;2020;09:15;1;35;35238;2;3;1;6;MARTIN (PIERRE);48,1021889; -1,6679444
30352;202000033729;11;12;2020;08:50;1;75;75116;2;1;8;6;AVENUE DE LA GRANDE ARMEE;48,8748600;2,2916840
30353;202000033731;31;5;2020;02:30;5;93;93033;2;1;1;2;AVENUE JEAN JAURES ;48,8586274;2,5825717
30354;202000033733;11;12;2020;15:48;1;75;75115;2;2;3;3;BOULEVARD DE GRENELLE;48,8509100;2,2926070
30355;202000033734;31;5;2020;12:45;1;93;93032;2;9;1;3;JEAN BOUIN   (RUE);48,8800510;2,5504050
30356;202000033735;30;5;2020;19:40;1;93;93014;2;1;1;4;GAGARINE (BOULEVARD);48,9056990;2,5403170
30357;202000033736;11;12;2020;18:50;5;75;75114;2;2;2;6;RUE ALPHONSE DAUDET;48,8261290;2,3289180
30358;202000033737;31;5;2020;11:50;1;92;92040;2;1;1;2;STALINGRAD (QUAI DE);48,8227244;2,2532728
30359;202000033738;10;12;2020;20:55;3;75;75114;2;4;1;2;BOULEVARD PERIPHERIQUE EXTERIEUR SUD;48,8218800;2,3168000
30360;202000033739;31;5;2020;11:30;1;92;92071;2;1;1;7;HONNEUR (ALLEE D');48,7758097;2,3094624
30361;202000033740;1;6;2020;03:40;3;29;29131;1;3;1;6;150 Voas Sec'h;48,4400810; -4,0849880
30362;202000033741;11;12;2020;09:30;1;75;75113;2;3;1;6;BOULEVARD DU GENERAL JEAN SIMON;48,8240180;2,3770060
30363;202000033742;10;12;2020;20:15;5;75;75107;2;1;1;2;AVENUE DE VILLARS;48,8521330;2,3136350
30364;202000033743;1;6;2020;16:10;1;50;50565;1;2;1;3;D973;48,7720400; -1,4841610
30365;202000033744;11;12;2020;15:20;1;75;75111;2;2;2;3;AVENUE DE LA REPUBLIQUE;48,8646120;2,3780280
30366;202000033745;1;6;2020;17:20;1;49;49192;1;1;1;-1;D196;47,0215200; -0,7336380
30367;202000033746;11;12;2020;09:00;1;75;75110;2;3;2;7;QUAI DE VALMY;48,8729120;2,3637360
30368;202000033747;31;5;2020;17:40;1;972;97221;1;1;1;6;Petit Bourg - RN5;14,5434850; -60,9759500
30369;202000033748;30;5;2020;14:35;1;972;97225;1;1;1;1;D10;14,7744260; -61,2018510
30370;202000033749;11;12;2020;14:10;1;75;75109;2;2;2;6;RUE LA FAYETTE;48,8771840;2,3489890
30371;202000033750;11;12;2020;18:00;5;75;75108;2;2;1;3;AVENUE GEORGE V;48,8700640;2,3010200
30372;202000033751;31;5;2020;12:10;1;42;42242;1;1;1;1;Chemin de Charpenay;45,5534580;4,6279170
30373;202000033753;11;12;2020;15:27;1;75;75117;2;2;2;2;BOULEVARD MALESHERBES;48,8808920;2,3124780
30374;202000033754;11;12;2020;18:50;5;75;75107;2;3;2;3;QUAI BRANLY;48,8574670;2,2910470
30375;202000033755;10;12;2020;12:45;1;75;75104;2;2;1;3;RUE SAINT ANTOINE;48,8539510;2,3647260
30376;202000033756;11;12;2020;20:00;5;94;94080;2;3;8;3;PARIS (AV DE);48,8452386;2,4321633
30377;202000033757;11;12;2020;13:55;1;94;94073;2;1;2;1;COUTURE DU MOULIN (R DE LA);48,7636700;2,3828300
30378;202000033758;11;12;2020;16:00;1;94;94028;2;1;3;6;PRAIRIE(RUE DE LA);48,7975200;2,4670100
30379;202000033759;11;12;2020;07:00;5;94;94022;2;1;2;6;REPUBLIQUE (AV DE LA);48,7615688;2,4072719
30380;202000033761;11;12;2020;14:40;1;94;94017;2;4;2;1;ALEXANDRE FOURNY (R);48,8188067;2,5225616
30381;202000033763;11;12;2020;08:05;2;93;93059;2;1;2;6;LEDRU ROLLIN (AVENUE);48,9628228;2,3696905
30382;202000033764;11;12;2020;19:09;4;93;93066;2;1;2;4;SAINT OUEN (QUAI DE );48,9259559;2,3368392
30383;202000033765;11;12;2020;16:50;5;93;93064;2;1;2;6;REPUBLIQUE (AVENUE DE LA);48,8676106;2,4847485
30384;202000033766;10;12;2020;12:55;1;93;93032;2;2;1;3;AV RENE FAUGERAS / AV CHARLES TELLIER;48,8739000;2,5652100
30385;202000033768;11;12;2020;18:27;5;93;93005;2;1;2;3;LEFEVRE (BOULEVARD);48,9397550;2,4897890
30386;202000033769;11;12;2020;15:40;1;93;93001;2;2;3;6;PONT BLANC.CHARLES TILLON (RUE) =>72;48,9200900;2,3941200
30387;202000033770;11;12;2020;08:10;2;93;93001;2;2;2;6;FELIX FAURE (BLD) => 121;48,9018600;2,3855300
30388;202000033771;11;12;2020;17:30;5;92;92046;2;1;2;3;DE STALINGRAD;48,8118100;2,2950400
30389;202000033772;10;12;2020;23:37;5;92;92046;2;1;2;2;DE STALINGRAD;48,8116756;2,2958340
30390;202000033773;11;12;2020;15:50;1;92;92064;2;1;2;6;DAILLY;48,8428400;2,2209700
30391;202000033775;11;12;2020;08:15;1;92;92020;2;1;2;3;LASEGUE RUE N° IMPAIRS;48,8028020;2,2789080
30392;202000033776;11;12;2020;17:45;5;92;92048;2;7;2;6;VERD DE SAINT JULIEN (BOULEVARD);48,8148700;2,2342900
30393;202000033777;11;12;2020;17:28;5;92;92040;2;3;3;6;GAMBETTA (BOULEVARD);48,8275680;2,2762050
30394;202000033778;11;12;2020;18:00;5;92;92014;2;2;2;6;HUIT MAI 1945 (RUE DU);48,7823997;2,3165622
30395;202000033779;11;12;2020;17:50;5;62;62794;2;3;2;3;ROUTE NATIONALE;50,7120110;2,1558650
30396;202000033780;7;12;2020;16:20;1;41;41142;1;1;1;6;Route d'Onzain;47,5576950;1,2072990
30397;202000033781;11;12;2020;17:46;4;44;44043;1;6;2;3;D149;47,0969740; -1,2720480
30398;202000033782;10;12;2020;07:50;3;28;28278;1;1;2;2;D910;48,4612920;1,5778460
30399;202000033783;11;12;2020;16:45;2;42;42337;1;1;2;6;Route de St Germain;46,1791840;3,9471280
30400;202000033784;12;12;2020;13:00;1;60;60231;1;1;2;1;D335;49,2650040;2,9154860
30401;202000033785;12;12;2020;17:15;2;50;50214;1;1;1;6;A84, PK 203+000;48,9069170; -1,1050490
30402;202000033786;8;12;2020;14:30;1;34;34095;1;1;2;7;Route Departementale 613;43,5156770;3,7276270
30403;202000033787;11;12;2020;23:00;3;57;57162;1;1;2;7;RD 5;49,0434100;6,1454340
30404;202000033788;12;12;2020;05:52;3;51;51532;1;1;2;7;D951;49,1387217;3,9941755
30405;202000033789;11;12;2020;12:15;1;49;49069;1;1;2;1;D154;47,3115910; -1,2009810
30406;202000033790;11;12;2020;11:30;1;42;42323;2;6;1;6;Avenue du 8 Mai 1945;45,5518300;4,2810850
30407;202000033791;11;12;2020;12:10;1;39;39128;1;1;3;6;;46,9741030;5,3895660
30408;202000033792;11;12;2020;16:30;1;29;29020;1;3;2;2;intersection VC 10 - VC18 route de Hinguer;48,1215320; -4,0240970
30409;202000033793;11;12;2020;18:45;3;29;29177;1;1;2;6;Rte de St Eloi - Kermaidic;48,4466820; -4,7232630
30410;202000033794;12;12;2020;01:00;3;31;31260;1;1;3;6;D52 - PR031+0000;43,1597540;0,9011580
30411;202000033795;12;12;2020;13:00;1;38;38324;1;1;2;1;D538;45,4002880;5,0227800
30412;202000033796;12;12;2020;15:00;1;02;02463;2;1;8;7;12 Avenue de l'Europe;49,8040470;3,7704780
30413;202000033797;11;12;2020;19:00;3;03;03169;1;1;2;6;Chapillière;46,3824236;3,2129075
30414;202000033799;12;12;2020;14:45;1;10;10120;1;1;2;6;D444;48,0047380;4,0945180
30415;202000033800;11;12;2020;22:20;3;10;10083;1;1;3;6;Autoroute A5;48,1904630;4,2759400
30416;202000033801;11;12;2020;19:00;3;02;02157;1;1;2;2;Autoroute A26 PR 213+200 dans le sens de circulation REIMS / CALAIS;49,5905900;3,6801540
30417;202000033802;12;12;2020;05:30;3;06;06079;1;1;8;4;A8 PK 157+800 NORD;43,5478390;6,9434750
30418;202000033803;11;12;2020;22:23;3;38;38565;1;1;2;6;A48;45,3027460;5,6215670
30419;202000033804;11;12;2020;19:15;3;73;73010;1;1;2;4;A41;45,7593237;5,9516782
30420;202000033806;11;12;2020;13:10;1;68;68063;2;1;3;6;Faubourg de Colmar;47,8119440;7,1889480
30421;202000033807;12;12;2020;07:15;5;38;38205;1;1;2;6;Route de Grenoble;45,1408940;5,5901850
30422;202000033808;11;12;2020;14:45;1;19;19220;1;1;3;3;D978;45,2862930;1,8466040
30423;202000033809;12;12;2020;12:12;1;17;17086;1;2;1;-1;N141;45,7399220; -0,5435710
30424;202000033810;11;12;2020;18:30;5;49;49020;2;1;2;1;14 Avenue Paul Guilhem;47,4695630; -0,6149450
30425;202000033811;11;12;2020;15:50;1;14;14762;2;3;1;6;D577;48,7957270; -0,8939180
30426;202000033812;11;12;2020;10:26;1;76;76462;2;1;2;3;Avenue des Canadiens;49,7297540;1,4287160
30427;202000033813;1;12;2020;18:30;3;13;13088;1;1;1;2;A55-Sens Marseille vers Martigues;43,3917177;5,2562969
30428;202000033814;10;12;2020;05:20;5;69;69385;1;1;1;2;M6  ;45,7533700;4,8194800
30429;202000033816;11;12;2020;18:45;4;33;33013;1;1;2;4;ROUTE NATIONALE 230;44,8587600; -0,5043900
30430;202000033817;11;12;2020;09:56;1;33;33063;1;1;2;2;ROCADE A 630;44,8800520; -0,5377080
30431;202000033818;11;12;2020;17:50;3;91;91689;1;1;2;7;AUTOROUTE A10;48,7369000;2,3179000
30432;202000033819;11;12;2020;09:05;1;91;91174;1;1;2;2;RN 104;48,6231000;2,4665000
30433;202000033820;11;12;2020;06:30;3;91;91064;1;1;3;3;RD 444;48,7468700;2,2193600
30434;202000033821;11;12;2020;22:00;4;92;92036;1;1;2;6;A86;48,9355000;2,2615000
30435;202000033822;11;12;2020;16:00;1;78;78007;1;1;2;3;A13W;48,9009840;2,0050710
30436;202000033823;11;12;2020;08:35;1;78;78007;1;1;8;4;A13 Y;48,8954230;2,0070920
30437;202000033824;11;12;2020;18:15;3;93;93064;1;1;2;2;AUTOROUTE A103;48,8866300;2,4816900
30438;202000033826;11;12;2020;05:45;5;93;93005;1;1;3;7;AUTOROUTE A104;48,9724420;2,4940869
30439;202000033827;10;12;2020;18:00;5;93;93005;1;1;1;4;AUTOROUTE A3;48,9544200;2,4736200
30440;202000033828;11;12;2020;13:00;1;94;94033;2;1;1;2;A86.EXT;48,8517200;2,4905100
30441;202000033829;2;7;2020;06:20;1;47;47015;2;4;1;1;RN21;44,0622380;0,6507680
30442;202000033830;9;12;2020;12:00;1;974;97407;2;9;1;6;ROUTE DU SACRE COEUR; -20,9554400;55,3069000
30443;202000033831;10;12;2020;20:30;5;69;69387;2;1;1;7;CHALLEMEL LACOUR                    (R );45,7299855;4,8381706
30444;202000033832;29;11;2020;16:00;1;69;69382;2;1;1;6;CHARLEMAGNE                         (CO);45,7423545;4,8206826
30445;202000033833;10;12;2020;09:55;1;971;97101;2;1;1;6;Frédéric JALTON;16,2712000; -61,5048000
30446;202000033834;9;12;2020;10:37;1;95;95539;2;1;8;2;RD 301;48,9915000;2,3603000
30447;202000033835;8;12;2020;13:45;1;91;91103;2;1;1;3;RUE DES PRES D'AULNAY;48,6122700;2,2775900
30448;202000033836;26;11;2020;10:50;1;91;91521;1;1;1;6;JOLIOT CURIE (AVENUE IRENE ET FREDERIC);48,6303400;2,3971500
30449;202000033837;8;12;2020;08:47;5;87;87085;2;1;2;6;MADOUMIER (RUE MARCEL);45,8368600;1,2254000
30450;202000033838;9;12;2020;07:00;5;86;86194;2;1;1;6;Avenue du Recteur Pineau;46,5705556;0,3763777
