;Num_Acc;catr;voie;v1;v2;circ;nbv;vosp;prof;pr;pr1;plan;lartpc;larrout;surf;infra;situ;vma
11847;202000013136;4;MOULIN (GRAND' RUE JEAN);0;;2;2;0;1;0;0;1;; -1;1;9;1;50
11848;202000013137;3;19;0;;1;2;0;1;2;750;3;; -1;1;9;1;90
11849;202000013138;4;LOUIS   AVENUE DU FORT;0;;1;1;0;1;0;0;2;; -1;1;0;1;30
11850;202000013139;4;CHAUDRIER   RUE;0;;1;2;2;1;0;0;1;; -1;1;6;1;30
11851;202000013140;4;;0;;2;2;0;2;0;0;1;; -1;1;0;4;50
11852;202000013141;4;;0;;1;1;0;1;0;0;1;; -1;1;0;1;50
11853;202000013142;3;4;0;;2;5;0;4;1;0;2;; -1;1;0;1;50
11854;202000013143;4;;0;;1;1;0;4;0;0;1;; -1;1;9;1;50
11855;202000013144;4;;0;;2;2;0;2;0;0;1;; -1;1;0;1;50
11856;202000013145;7;MADELEINE (BD DE LA);0;;1;2;0;1;0;0;1;; -1;1;9;1;50
11857;202000013147;7;OSSOLA JEAN BOULEVARD;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
11858;202000013148;4;TOKORO ( RUE DE );0;;2;2;0;1;0;1;3;; -1;1;0;1;50
11859;202000013149;4;TERRASSON ( RUE PIERRE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
11860;202000013150;4;;0;;1;3;0;1;0;0;1;; -1;1;0;1;50
11861;202000013152;4;;0;;2;4;0;2;0;0;1;; -1;1;0;1;50
11862;202000013153;4;;0;;3;2;1;1;0;0;1;; -1;1;-1;5;50
11863;202000013154;4;;0;;2;0;0;1;0;0;1;; -1;1;0;1;50
11864;202000013155;4;;0;;1;1;0;2;0;0;3;; -1;1;0;1;50
11865;202000013156;4;;0;;2;2;1;1;0;0;1;; -1;1;-1;5;30
11866;202000013157;4;;0;;2;6;0;2;0;0;1;; -1;1;0;1;50
11867;202000013158;4;;0;;2;8;0;1;0;0;1;; -1;1;0;1;50
11868;202000013159;4;;0;;-1;3;3;1;0;0;1;; -1;1;-1;6;30
11869;202000013160;4;DOCTEUR ROUX (R DU);0;;2;2;0;1;0;0;1;; -1;1;0;1;50
11870;202000013161;3;148;0;;2;2;0;2;(1);(1);3;; -1;1;0;1;50
11871;202000013162;4;HENRI THIRARD (R);0;;2;-1;0;1;18;0;1;; -1;1;0;1;50
11872;202000013164;3;MARECHAL DE LATTRE DE TASSIGNY (AV DU);0;;3;2;0;1;(1);(1);1;; -1;2;0;1;50
11873;202000013165;3;143;0;;2;2;0;2;0;1;1;; -1;1;0;1;50
11874;202000013166;4;BICENTENAIRE.(AVENUE DU);0;;2;2;0;1;0;0;3;; -1;1;5;1;50
11875;202000013167;3;40;0;;3;4;0;1;0;1;1;; -1;1;0;1;50
11876;202000013168;3;AULNAY (RUE D');0;;2;2;0;1;0;1;1;; -1;2;0;1;50
11877;202000013169;3;;0;;1;2;0;1;0;100;2;; -1;8;5;1;50
11878;202000013170;3;901;0;;1;1;0;1;0;1;1;; -1;1;0;1;50
11879;202000013171;3;131;0;;3;4;0;1;0;0;1;; -1;1;0;1;50
11880;202000013173;3;9;0;;1;3;0;1;0;0;1;; -1;1;0;1;50
11881;202000013174;3;911;0;;1;3;2;1;0;0;1;; -1;1;0;1;50
11882;202000013175;3;128;0;A;2;2;0;1;0;0;1;; -1;1;0;1;50
11883;202000013177;3;6098;-1;D;2;2;0;1;(1);(1);1;; -1;1;0;1;70
11884;202000013178;3;83;-1;D;2;2;0;2;23;166;2;; -1;1;0;1;80
11885;202000013179;3;3;0;D;2;2;0;1;(1);(1);1;; -1;1;0;1;50
11886;202000013180;3;7;0;R;2;2;1;1;78;100;1;; -1;1;0;1;-1
11887;202000013182;2;137;-1;;3;4;3;1;34;600;1;; -1;1;0;1;110
11888;202000013183;3;559;-1;;1;2;0;1;(1);(1);2;; -1;1;0;1;50
11889;202000013184;3;338;-1;;2;2;0;3;(1);(1);2;; -1;1;0;1;90
11890;202000013185;3;25;-1;;2;2;0;1;19;250;1;; -1;1;0;1;80
11891;202000013186;3;52;0;;2;2;0;1;4;(1);1;; -1;1;0;1;80
11892;202000013187;4;;-1;;2;2;0;2;(1);(1);1;; -1;1;0;1;50
11893;202000013188;3;2;-1;A;2;2;0;1;31;0;1;; -1;1;0;1;50
11894;202000013189;3;166;-1;;2;2;0;1;14;600;1;; -1;1;0;1;90
11895;202000013191;2;10;0;;2;2;0;1;67;50;1;; -1;1;0;1;80
11896;202000013192;3;939;0;;2;2;0;1;27;250;1;; -1;1;0;3;80
11897;202000013193;2;4;0;N;3;4;0;1;51;200;1;; -1;1;0;3;110
11898;202000013194;3;92;-1;;2;2;0;1;3;450;3;; -1;1;0;3;80
11899;202000013195;3;1498;-1;;2;2;0;1;50;200;1;; -1;1;0;1;30
11900;202000013196;3;911;-1;;2;2;0;1;14;800;2;; -1;1;0;3;80
11901;202000013197;4;;-1;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
11902;202000013198;3;679;0;;2;2;0;2;78;750;3;; -1;2;0;3;90
11903;202000013199;3;69;0;;2;2;0;1;10;500;1;; -1;1;0;1;70
11904;202000013200;4;445 Montée de la Commanderie ;-1;;2;2;0;2;(1);(1);3;; -1;1;0;8;50
11905;202000013201;7;30;0;M;2;2;0;2;6;740;2;; -1;1;0;1;80
11906;202000013202;3;143;-1;A;2;2;0;1;6;353;1;; -1;1;0;1;80
11907;202000013203;3;126;-1;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
11908;202000013204;3;514;-1;;2;2;0;1;(1);(1);1;; -1;1;0;1;80
11909;202000013205;3;572;-1;;-1;1;0;1;(1);(1);2;; -1;9;0;1;90
11910;202000013206;3;D44;-1;;2;2;0;2;10;586;1;; -1;1;0;1;50
11911;202000013207;3;2;-1;;2;2;0;1;30;500;1;; -1;1;0;3;80
11912;202000013208;4;;0;;2;2;0;1;(1);(1);1;; -1;1;9;1;50
11913;202000013209;3;940;0;;2;2;0;1;98;700;1;; -1;1;0;1;50
11914;202000013210;3;8;-1;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
11915;202000013212;3;19;-1;;2;2;0;1;34;500;1;; -1;1;0;1;80
11916;202000013214;4;;-1;;2;2;0;1;(1);(1);2;; -1;1;0;1;50
11917;202000013215;3;40;-1;;2;2;0;1;2;300;3;; -1;1;0;8;50
11918;202000013216;3;2;0;;2;2;2;1;10;100;1;; -1;1;0;1;70
11919;202000013217;3;4;0;D;2;2;0;3;19;168;3;; -1;1;0;1;90
11920;202000013218;1;344;0;;1;2;0;2;(1);(1);3;; -1;1;3;1;70
11921;202000013219;3;386;-1;;-1;2;0;1;(1);(1);1;; -1;1;0;5;80
11922;202000013220;4;;-1;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
11923;202000013221;3;999;0;;3;4;0;1;16;400;1;; -1;1;0;3;90
11924;202000013222;3;113;-1;;2;2;0;1;5;200;3;; -1;1;0;3;80
11925;202000013223;3;28;-1;;2;2;0;1;11;557;3;; -1;1;0;1;80
11926;202000013224;3;;-1;;2;2;0;1;(1);(1);4;; -1;1;0;1;50
11927;202000013225;3;1201;0;D;2;2;0;2;46;100;1;; -1;1;0;1;80
11928;202000013226;3;8;-1;N;2;2;0;2;18;100;1;; -1;1;0;1;70
11929;202000013230;3;559;0;;2;2;0;2;24;750;1;; -1;1;0;1;70
11930;202000013231;3;520;0;B;2;2;0;2;7;300;4;; -1;1;0;1;70
11931;202000013232;3;512;0;;2;2;0;2;15;200;2;; -1;1;0;3;80
11932;202000013233;9;;-1;;2;2;1;1;(1);(1);1;; -1;1;6;5;30
11933;202000013236;4;;0;;2;2;0;2;(1);(1);2;; -1;1;0;3;50
11934;202000013237;4;42;0;;2;2;0;1;(1);(1);1;; -1;1;0;3;80
11935;202000013238;3;973;0;;2;2;0;2;11;1025;1;; -1;1;0;1;70
11936;202000013239;3;221;-1;;2;2;0;2;(1);(1);1;; -1;1;0;1;30
11937;202000013240;4;rue st michel;-1;;2;2;0;1;(1);(1);1;; -1;1;6;1;50
11938;202000013243;1;16;0;;3;1;0;1;120;500;1;; -1;1;8;1;70
11939;202000013244;2;10;-1;;3;4;0;1;19;80;1;; -1;1;0;1;110
11940;202000013245;2;RN 104;0;;1;2;0;1;46;400;1;; -1;1;0;1;110
11941;202000013247;3;12;-1;;2;2;0;1;25;130;1;; -1;1;0;1;80
11942;202000013248;1;A13;0;;3;4;0;1;16;850;1;; -1;1;0;1;110
11943;202000013249;3;4;-1;;2;2;0;1;22;500;1;; -1;1;0;1;80
11944;202000013250;1;AUTOROUTE A3;0;;3;2;0;1;14;500;1;; -1;1;0;1;90
11945;202000013251;2;104;0;;3;4;0;1;11;699;1;; -1;1;0;3;110
11946;202000013253;1;AUTOROUTE A1;0;;3;8;0;1;0;100;1;; -1;1;0;1;90
11947;202000013254;3;1044;0;;2;2;0;1;72;0;1;; -1;1;0;1;80
11948;202000013255;3;947;0;;2;2;0;1;(1);(1);1;; -1;1;0;3;70
11949;202000013256;7;TVPCM-Sens Saint Victor vers Les Ports;0;;-1;2;0;1;(1);(1);1;; -1;1;1;1;50
11950;202000013257;1;A55-Sens Martigues vers Marseille;0;;1;3;0;4;4;300;3;; -1;1;0;1;90
11951;202000013258;1;A7-Sens Lyon vers Marseille;0;;-1;3;0;2;177;0;1;; -1;1;0;1;90
11952;202000013259;3;383   ;0;;1;3;0;1;6;0;1;; -1;1;0;1;70
11953;202000013260;1;A7-Sens Lyon vers Marseille;0;;-1;3;0;1;273;799;1;; -1;1;0;1;90
11954;202000013261;4;132;0;;3;3;0;1;0;0;1;; -1;2;0;1;50
11955;202000013262;1;51;0;;-1;3;0;1;7;800;1;; -1;1;0;1;90
11956;202000013263;3;0001;0;;2;4;2;1;2;50;1;; -1;1;0;1;50
11957;202000013264;4;Route de Raban;0;;2;2;0;1;(1);(1);1;; -1;1;0;3;50
11958;202000013265;3;0002;0;;-1;2;0;1;1;400;1;; -1;1;0;1;50
11959;202000013266;4;LECLERC                             (AV);0;;1;3;1;1;0;0;1;; -1;1;0;1;50
11960;202000013267;1;23;0;;3;2;0;1;16;812;1;;10;1;0;1;110
11961;202000013268;1;21;0;;3;2;0;1;45;0;2;;7;1;0;1;70
11962;202000013269;4;CHARLES DE GAULLE                   (QU);0;;1;3;1;1;0;0;1;; -1;1;0;1;50
11963;202000013270;1;25;0;;3;2;0;1;15;0;1;;10;1;0;1;110
11964;202000013271;4;CREQUI (DE)                         (R );0;;1;1;0;1;0;0;1;; -1;1;0;5;50
11965;202000013272;3;VIEUX CHEMIN CALIFORNIE (RUE DU);0;;-1;4;0;1;0;0;1;; -1;1;3;1;70
11966;202000013273;2;BALATA (ROUTE DE);0;;2;2;0;2;4;0;3;; -1;1;0;1;50
11967;202000013274;1;6;0;B;3;12;0;2;8;699;1;; -1;1;0;1;90
11968;202000013275;3;122;0;;2;2;0;4;4;700;2;; -1;1;0;1;50
11969;202000013276;1;86;0;;3;6;0;1;0;500;1;; -1;1;0;1;90
11970;202000013277;1;86;0;;3;6;0;1;28;299;1;; -1;1;0;1;90
11971;202000013278;4;Emile ZOLA (rue);0;;2;2;0;1;0;0;1;; -1;1;0;1;50
11972;202000013279;1;15;0;;3;6;0;1;16;799;1;; -1;1;0;1;110
11973;202000013281;1; 3;0;;3;11;0;1;16;0;1;; -1;1;0;1;90
11974;202000013282;4;NAPOLEON PLACE;0;;1;1;0;1;0;0;1;; -1;1;6;1;20
11975;202000013283;2;184;0;;3;8;0;3;13;800;1;; -1;1;0;1;110
11976;202000013284;4;NC;0;;2;4;3;2;0;150;1;; -1;1;5;1;50
11977;202000013285;2;406;0;Y;3;1;0;1;0;699;2;; -1;1;3;1;90
11978;202000013286;4;NC;0;;-1;2;0;1;0;0;3;; -1;1;0;1;50
11979;202000013287;1;86;0;EXT;1;2;0;1;32;200;2;; -1;3;1;1;90
11980;202000013289;4;;0;;2;3;1;1;0;0;1;; -1;1;0;1;50
11981;202000013290;4;BRANCHE VC 5;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;70
11982;202000013291;4;GABRIEL PERI         (Rue);0;;2;4;2;1;0;0;1;; -1;1;0;1;50
11983;202000013292;4;;0;;2;4;0;2;0;0;1;; -1;1;0;4;50
11984;202000013293;4;LOUIS ADAM       (Rue);0;;1;1;0;1;0;0;1;; -1;1;0;1;50
11985;202000013294;3; 943;0;;2;2;0;1;39;0;1;; -1;1;0;8;80
11986;202000013295;4;;0;;1;1;0;1;0;0;1;; -1;1;0;1;50
11987;202000013297;4;;0;;2;4;3;1;0;0;1;; -1;1;0;1;50
11988;202000013299;4;CHOULANS (DE)                       (CH);0;;3;0;0;4;0;0;3;; -1;2;0;1;30
11989;202000013300;7;146;0;;2;5;2;1;(1);(1);1;; -1;1;2;1;50
11990;202000013301;4;MONTRAY (DE)                        (CH);0;;2;2;0;1;0;0;1;; -1;2;0;1;30
11991;202000013302;3;751;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
11992;202000013303;4;PRES (DES)                          (CH);0;;2;1;0;1;0;1;1;; -1;2;0;1;50
11993;202000013304;4;ALMA (DE L');0;;2;2;0;1;0;0;1;; -1;1;0;1;50
11994;202000013305;4;;0;;1;2;1;1;(1);(1);1;; -1;1;8;1;50
11995;202000013306;4;;0;;3;0;0;1;0;0;2;; -1;1;0;1;50
11996;202000013308;4;;0;;2;2;0;1;0;0;1;; -1;1;9;1;50
11997;202000013312;4;MARCEL LINARD(AVENUE);0;;2;2;0;1;0;100;1;; -1;1;0;1;50
11998;202000013313;4;JAN (RUE ROBERT);0;;3;2;0;2;0;0;3;; -1;1;0;1;30
11999;202000013315;4;CLOS ADRIEN (RUE DU);0;;2;2;0;1;0;0;1;; -1;1;5;1;50
12000;202000013316;4;HEDDE (AVENUE DANIEL);0;;3;2;0;1;0;0;1;; -1;1;9;1;30
12001;202000013317;6;Rue des Plesses;0;;-1;-1;0;1;0;0;1;; -1;1;0;1;20
12002;202000013318;4;REPUBLIQUE   BOULEVARD DE LA;0;;2;2;1;1;1;0;3;; -1;1;0;1;50
12003;202000013319;3;88;0;;2;3;1;1;0;620;1;; -1;1;0;5;50
12004;202000013320;3;108;0;;2;2;0;1;3;200;1;; -1;1;0;1;50
12005;202000013321;3;NC;0;;1;2;0;1;4;350;1;; -1;1;0;4;50
12006;202000013322;4;95;0;;2;3;0;1;1;0;1;; -1;1;0;1;50
12007;202000013323;4;NC;0;;-1;2;3;1;(1);(1);1;; -1;1;0;4;50
12008;202000013324;3;2;0;;2;2;0;1;1;0;1;; -1;1;0;1;30
12009;202000013325;3;NC;0;;3;2;0;1;4;370;1;; -1;1;0;1;50
12010;202000013326;4;JEAN MOULIN (BOULEVARD);0;;2;3;3;1;0;0;1;; -1;1;0;1;50
12011;202000013327;4;NC;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
12012;202000013329;4;FERRARI (RUE);0;;1;1;0;1;0;0;1;; -1;1;0;1;50
12013;202000013330;3;316;0;;2;2;0;1;0;0;4;; -1;1;9;8;90
12014;202000013331;4;pointe rouge (ave);0;;2;4;0;1;0;0;1;; -1;1;0;1;50
12015;202000013332;3;142;0;;2;2;0;2;10;265;1;; -1;1;5;1;80
12016;202000013333;3;NATIONALE 8 DE PARIS A TOULON (ROUTE);0;;2;2;0;1;48;200;1;; -1;1;3;1;50
12017;202000013334;4;;0;;2;5;0;1;10;0;1;; -1;1;0;1;50
12018;202000013336;4;MOREL (RUE FRANCOIS);0;;2;1;0;1;1;0;1;; -1;1;0;1;50
12019;202000013337;4;DE GAULLE (AVENUE DU GENERAL);0;;1;1;0;1;0;0;1;; -1;1;0;8;50
12020;202000013338;4;;0;;1;3;0;1;0;0;1;; -1;1;0;1;50
12021;202000013339;4;FAIENCERIE(Rond Point de la);0;;-1;1;0;1;0;0;2;; -1;1;0;1;50
12022;202000013340;4;;0;;2;3;0;1;0;0;1;; -1;1;0;1;50
12023;202000013341;3;125;0;;2;2;0;1;6;599;1;;5;1;2;1;50
12024;202000013343;4;MERCY (RUE DE );0;;2;2;3;1;0;0;1;; -1;1;0;6;30
12025;202000013344;4;FOCH (RUE  MARECHAL );0;;2;2;0;1;0;0;1;; -1;1;0;1;50
12026;202000013345;4;POINCARE ( BOULEVARD RAYMOND );0;;2;2;0;1;0;0;1;; -1;1;0;1;50
12027;202000013347;4;;0;;1;3;0;1;(1);(1);1;; -1;2;0;1;70
12028;202000013348;4;;0;;2;2;0;2;0;0;1;; -1;1;0;1;50
12029;202000013349;4;;0;;2;2;1;1;(1);(1);1;; -1;1;0;5;30
12030;202000013350;4;;0;;1;6;0;1;0;0;1;; -1;1;0;1;50
12031;202000013351;4;;0;;3;3;0;1;0;0;1;; -1;1;0;1;50
12032;202000013352;4;;0;;2;4;1;1;0;0;1;; -1;1;-1;5;50
12033;202000013353;4;;0;;2;2;0;1;0;0;1;; -1;1;0;4;50
12034;202000013354;4;;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
12035;202000013355;4;;0;;2;5;0;1;0;0;1;; -1;1;0;1;50
12036;202000013356;4;;0;;2;5;1;1;0;0;1;; -1;1;-1;5;50
12037;202000013357;4;;0;;2;2;0;1;0;0;1;; -1;1;6;1;50
12038;202000013358;4;;0;;2;5;1;1;0;0;1;; -1;1;-1;5;50
12039;202000013360;3;MAXIME GORKI (BOULEVARD) DES N°1 AU 87;0;;2;2;0;1;0;1;1;; -1;1;0;1;50
12040;202000013361;4;HETRES;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
12041;202000013363;4;;0;;-1;2;0;1;0;0;1;; -1;1;5;1;50
12042;202000013364;3;986;0;;-1;1;0;1;0;1;3;; -1;1;0;8;50
12043;202000013365;4;;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
12044;202000013366;4;ATHIME RUE (RUE);0;;2;2;0;2;0;0;3;; -1;2;0;1;30
12045;202000013367;3;69;0;;2;2;0;1;0;0;1;; -1;1;0;1;30
12046;202000013368;3;50;0;;2;1;0;1;0;0;1;; -1;1;0;1;50
12047;202000013369;3;920;0;;2;4;0;1;0;0;1;; -1;1;0;1;50
12048;202000013370;3;757;0;;2;2;0;2;20;800;1;; -1;1;0;1;80
12049;202000013371;3;736;-1;;2;2;0;2;62;0;1;0;4,8;1;0;3;80
12050;202000013372;3;6;-1;D;2;2;0;1;20;0;1;; -1;1;0;1;80
12051;202000013373;3;D68;-1;B;2;2;0;1;1;943;3;; -1;1;0;3;50
12052;202000013374;3;619;-1;;3;2;0;1;54;(1);1;; -1;1;0;1;80
12053;202000013375;4;;-1;;2;2;0;2;(1);(1);3;; -1;1;0;1;50
12054;202000013376;4;;-1;;2;2;0;3;(1);(1);1;; -1;1;0;1;50
12055;202000013377;2;12;0;;3;4;0;2;27;800;3;; -1;1;0;3;110
12056;202000013378;4;Rue Henri Dhennin;-1;;2;2;0;1;(1);(1);2;; -1;1;0;3;30
12057;202000013379;3;817;-1;;2;3;0;2;(1);(1);1;; -1;1;0;1;90
12058;202000013380;4;;-1;;2;2;0;1;(1);(1);3;; -1;1;0;1;70
12059;202000013381;3;90;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;80
12060;202000013382;3;944;0;;3;2;0;1;31;270;1;; -1;1;0;1;80
12061;202000013383;2;22;-1;;3;2;0;1;4;80;1;; -1;1;5;1;70
12062;202000013384;2;224;0;N;2;2;0;1;31;100;1;; -1;1;0;1;80
12063;202000013385;3;2;0;;2;2;0;2;0;0;3;; -1;9;0;1;50
12064;202000013386;3;925;-1;;1;1;0;1;(1);(1);2;; -1;1;0;1;50
12065;202000013387;2;4;0; -;3;4;0;1;22;450;1;; -1;1;0;1;110
12066;202000013388;3;33;-1;;2;2;0;2;18;800;3;; -1;1;5;3;70
12067;202000013389;1;A35;-1;;2;2;0;1;8;300;1;; -1;1;5;1;80
12068;202000013390;3;1;2;;2;2;0;1;0;960;1;; -1;1;0;1;80
12069;202000013391;4;;-1;;2;2;0;1;(1);(1);1;; -1;1;0;3;80
12070;202000013392;3;67;-1;;2;2;0;2;64;950;3;; -1;1;0;1;80
12071;202000013393;3;27;0;;2;2;0;1;17;140;2;; -1;1;9;1;50
12072;202000013395;3;523;0;;2;2;1;2;5;107;1;; -1;1;0;1;50
12073;202000013396;3;93;0;;3;2;0;1;15;500;1;; -1;1;0;1;70
12074;202000013397;4;;0;;2;2;0;1;0;0;2;; -1;1;0;8;90
12075;202000013398;3;301;0;D;2;2;0;1;11;200;1;; -1;1;5;1;90
12076;202000013400;3;972;0;;2;2;0;1;(1);(1);1;; -1;1;0;3;80
12077;202000013401;3;554;0;D;2;2;0;2;23;900;3;; -1;2;0;1;80
12078;202000013402;2;31;-1;;2;2;0;1;68;500;1;; -1;1;0;1;80
12079;202000013403;3;142;-1;;-1;2;0;2;12;950;2;; -1;1;0;3;80
12080;202000013404;4;37;0;;2;2;0;1;(1);(1);3;; -1;1;0;1;30
12081;202000013406;3;500;0;;2;2;0;2;58;200;2;; -1;1;0;3;80
12082;202000013407;3;102;0;;2;2;0;1;26;300;2;; -1;1;2;1;80
12083;202000013408;3;948;-1;;2;2;0;2;20;110;1;0;7;1;0;3;90
12084;202000013409;3;961;-1;;2;2;0;1;8;800;1;; -1;1;0;1;90
12085;202000013410;3;328;0;D;2;2;0;1;(1);(1);1;; -1;1;0;1;70
12086;202000013411;3;137;-1;;2;2;0;1;48;530;1;; -1;1;0;1;80
12087;202000013412;3;941;0;D;2;2;0;1;44;765;1;; -1;1;0;3;80
12088;202000013413;3;10;0;A;2;2;0;2;8;700;2;; -1;1;0;1;80
12089;202000013414;3;1;-1;;2;2;0;1;29;0;1;; -1;1;0;3;80
12090;202000013415;4;;0;;2;2;0;2;(1);(1);1;; -1;1;0;1;50
12091;202000013416;2;66;0;;2;2;0;1;25;900;1;; -1;1;0;1;50
12092;202000013417;1;36;0;;3;4;0;1;196;200;1;; -1;1;0;1;130
12093;202000013418;1;2;-1;;3;4;0;1;14;200;1;; -1;1;0;3;130
12094;202000013419;9;Quai;0;;-1;2;0;1;(1);(1);1;; -1;1;9;8;50
12095;202000013420;4;route de Saint Maurice;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
12096;202000013421;9;Route de Saint Jean;-1;;2;2;0;1;(1);(1);2;; -1;1;0;1;80
12097;202000013424;3;2;0;;2;2;0;1;16;400;1;; -1;1;0;1;50
12098;202000013425;3;16;-1;;3;2;0;2;3;800;1;; -1;1;0;1;80
12099;202000013428;3;953;0;;2;2;0;1;1;30;1;; -1;1;0;1;70
12100;202000013429;3;55;-1;;2;2;0;1;(1);(1);2;; -1;1;0;1;80
12101;202000013431;3;559;-1;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
12102;202000013433;9;;-1;;-1;2;1;1;3;(1);1;; -1;1;0;5;-1
12103;202000013434;3;1006;0;D;2;4;0;1;8;200;2;; -1;1;0;1;90
12104;202000013435;4;Route de l'Echarasson;-1;;2;2;0;2;(1);(1);3;; -1;8;0;3;80
12105;202000013436;6;;-1;;-1;-1;0;1;(1);(1);1;; -1;1;0;1;30
12106;202000013437;3;24;-1;;2;2;0;1;20;0;1;; -1;1;0;1;80
12107;202000013438;3;770;-1;;2;2;0;1;81;700;2;; -1;1;0;3;70
12108;202000013439;1;1;0;A;1;3;0;1;118;0;1;; -1;1;0;2;130
12109;202000013440;1;1;0;A;3;3;0;1;114;0;1;; -1;1;0;1;130
12110;202000013441;1;7;0;;1;3;0;1;274;799;1;; -1;1;0;1;90
12111;202000013442;1;7;0;;1;3;0;1;274;100;1;; -1;1;0;1;90
12112;202000013443;1;A7-Sens Lyon vers Marseille;0;;1;3;0;1;275;0;1;; -1;1;0;1;90
12113;202000013444;1;A7-Sens Lyon vers Marseille;0;;1;3;0;1;279;0;1;; -1;1;0;3;90
12114;202000013446;1;AUTOROUTE A6;0;;3;6;0;1;29;854;1;; -1;1;0;1;110
12115;202000013448;1;86;0;;3;6;0;1;8;100;1;; -1;1;0;1;90
12116;202000013449;2;12;0;;3;4;0;1;25;700;2;; -1;1;0;1;110
12117;202000013451;1;86;0;;3;8;0;1;22;100;1;; -1;1;1;1;90
12118;202000013453;1;AUTOROUTE A1;0;;3;8;0;1;2;0;1;; -1;1;0;1;90
12119;202000013454;1;1;0;;3;9;0;1;11;0;1;; -1;1;0;1;110
12120;202000013455;1;AUTOROUTE A3;0;;3;9;0;1;5;0;1;; -1;1;0;1;90
12121;202000013456;1;1;0;;3;9;0;1;21;0;1;; -1;1;0;1;110
12122;202000013457;1;AUTOROUTE A86;0;;3;8;0;1;12;0;1;; -1;1;2;1;70
12123;202000013458;2;406;0;Y;-1;2;0;1;4;699;2;; -1;1;0;1;70
12124;202000013459;1;4;0;;3;8;0;1;3;500;1;; -1;1;0;1;90
12125;202000013460;1;86;0;EXT;1;4;0;1;37;299;1;; -1;1;0;1;90
12126;202000013461;1;86;0;EXT;-1;4;0;1;36;599;1;; -1;1;0;1;90
12127;202000013462;1;86;0;INT;1;3;0;1;33;0;1;; -1;1;0;1;90
12128;202000013463;4;ANCIENNE RN 1;0;;2;2;0;2;0;0;1;; -1;1;0;1;90
12129;202000013464;4;;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
12130;202000013465;3;0018;0;;2;2;0;1;3;0;1;; -1;1;0;4;50
12131;202000013466;3;0024;0;;2;1;0;1;0;500;1;; -1;1;0;1;50
12132;202000013467;4;DOCTEUR LONG (DU)                   (CO);0;;-1;1;0;1;0;0;1;; -1;1;0;1;50
12133;202000013468;4;BROTTEAUX (DES)                     (BD);0;;1;4;2;1;0;0;1;; -1;1;0;1;50
12134;202000013469;4;VICTOR AUGAGNEUR                    (QU);0;;2;1;3;2;0;0;1;; -1;1;0;6;30
12135;202000013470;4;ST MAURICE                          (R );0;;1;2;0;1;0;0;1;; -1;1;0;1;50
12136;202000013471;4;CASE (RUE DE LA);0;;2;2;0;3;0;0;3;; -1;1;0;1;50
12137;202000013472;4;;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
12138;202000013473;3;REPUBLIQUE (RUE DE LA);0;;2;2;0;1;0;10;1;; -1;1;0;1;15
12139;202000013474;3;29;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
12140;202000013476;1;43;-1;;3;4;0;1;117;1;1;; -1;1;0;3;130
12141;202000013477;1;40;0;;2;4;0;1;129;300;1;; -1;1;0;1;110
12142;202000013478;1;10;0;;3;4;0;1;333;300;1;; -1;2;0;2;130
12143;202000013479;2;1;-1;;3;4;0;1;(1);(1);1;; -1;2;0;1;90
12144;202000013480;3;2060;-1;;2;2;0;1;58;300;1;; -1;1;0;8;80
12145;202000013481;3;913;0;;2;2;0;1;18;850;1;;5;1;0;1;30
12146;202000013482;3;25;-1;;2;2;0;1;5;400;1;; -1;1;5;1;80
12147;202000013483;3;911;-1;;2;2;0;2;25;260;1;; -1;1;0;1;80
12148;202000013484;3;1504;-1;;1;2;0;1;20;790;2;; -1;2;5;1;70
12149;202000013485;3;8;0;A;2;2;0;1;3;750;1;; -1;2;0;1;80
12150;202000013486;2;31;-1;;1;1;0;1;(1);(1);1;; -1;1;0;1;70
12151;202000013487;1;507;0;;1;3;0;2;2;799;1;; -1;1;3;1;70
12152;202000013488;1;A7-Sens Marseille vers Lyon;0;;1;3;0;2;277;0;1;; -1;1;0;1;70
12153;202000013489;1;A50-Sens Toulon vers Aubagne;0;;1;3;0;1;34;99;1;; -1;1;0;1;110
12154;202000013491;2;230;0;;3;3;0;1;40;631;1;;14;1;0;1;90
12155;202000013493;1;6;0;;3;6;0;1;10;130;1;; -1;1;0;2;110
12156;202000013495;1;A13;0;;-1;3;0;1;37;799;1;; -1;1;0;1;130
