;Num_Acc;catr;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;lartpc;larrout;surf;infra;situ;env1
52172;201700057982;4;;;;1.0;1.0;;;0.0;1.0;1.0;0.0;75.0;1.0;0.0;1.0;99.0
52173;201700057983;4;;;;2.0;2.0;;;1.0;1.0;1.0;0.0;78.0;1.0;0.0;1.0;99.0
52174;201700057984;4;;;;1.0;1.0;;;0.0;1.0;2.0;0.0;78.0;1.0;2.0;1.0;99.0
52175;201700057985;4;0.0;;;3.0;4.0;32.0;100.0;0.0;1.0;1.0;18.0;140.0;1.0;0.0;1.0;0.0
52176;201700057986;4;;;;1.0;1.0;;;0.0;1.0;1.0;0.0;38.0;1.0;0.0;1.0;99.0
52177;201700057987;4;;;;2.0;2.0;;;0.0;1.0;1.0;0.0;87.0;1.0;0.0;1.0;99.0
52178;201700057989;4;;;;3.0;2.0;;;0.0;1.0;1.0;0.0;45.0;1.0;0.0;1.0;99.0
52179;201700057990;4;;;;1.0;1.0;;;0.0;1.0;1.0;0.0;146.0;1.0;0.0;1.0;0.0
52180;201700057992;4;;;;1.0;2.0;;;3.0;2.0;1.0;0.0;86.0;1.0;0.0;1.0;0.0
52181;201700057993;4;;;;2.0;6.0;;;1.0;1.0;1.0;0.0;156.0;1.0;0.0;1.0;99.0
52182;201700057994;4;;;;2.0;3.0;;;2.0;1.0;1.0;0.0;137.0;1.0;0.0;1.0;99.0
52183;201700057995;4;0.0;;;1.0;5.0;20.0;300.0;0.0;1.0;1.0;15.0;35.0;1.0;0.0;1.0;99.0
52184;201700057997;4;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
52185;201700057998;4;;;;2.0;2.0;;;0.0;1.0;1.0;0.0;67.0;1.0;0.0;1.0;3.0
52186;201700057999;4;0.0;;;2.0;6.0;6.0;100.0;0.0;2.0;1.0;20.0;182.0;1.0;0.0;1.0;99.0
52187;201700058000;4;0.0;;;1.0;4.0;20.0;700.0;0.0;1.0;1.0;25.0;280.0;1.0;0.0;1.0;99.0
52188;201700058001;4;;;;1.0;4.0;;;0.0;2.0;1.0;0.0;45.0;2.0;0.0;1.0;0.0
52189;201700058002;4;0.0;;;2.0;3.0;3.0;900.0;0.0;1.0;1.0;20.0;97.0;1.0;0.0;1.0;99.0
52190;201700058003;4;0.0;;;1.0;3.0;4.0;500.0;0.0;1.0;1.0;0.0;0.0;1.0;3.0;1.0;99.0
52191;201700058004;4;;;;2.0;2.0;;;0.0;1.0;1.0;0.0;71.0;1.0;0.0;1.0;0.0
52192;201700058005;4;;;;2.0;2.0;;;0.0;1.0;1.0;0.0;73.0;3.0;0.0;4.0;99.0
52193;201700058006;4;;;;2.0;4.0;;;0.0;1.0;1.0;0.0;127.0;1.0;0.0;1.0;99.0
52194;201700058007;4;0.0;;;1.0;4.0;16.0;400.0;0.0;1.0;1.0;0.0;134.0;1.0;0.0;1.0;0.0
52195;201700058008;4;;;;2.0;6.0;;;0.0;1.0;1.0;0.0;78.0;1.0;5.0;1.0;99.0
52196;201700058009;4;;;;2.0;6.0;;;2.0;1.0;1.0;20.0;119.0;1.0;0.0;1.0;99.0
52197;201700058011;4;;;;2.0;2.0;;;0.0;1.0;1.0;30.0;128.0;1.0;0.0;1.0;0.0
52198;201700058012;4;;;;1.0;1.0;;;0.0;1.0;1.0;0.0;44.0;1.0;0.0;1.0;3.0
52199;201700058013;4;;;;2.0;0.0;;;1.0;1.0;1.0;0.0;185.0;1.0;0.0;1.0;3.0
52200;201700058014;4;0.0;;;1.0;4.0;33.0;500.0;0.0;1.0;1.0;15.0;140.0;1.0;1.0;1.0;0.0
52201;201700058015;4;0.0;;;1.0;4.0;16.0;800.0;0.0;1.0;1.0;0.0;120.0;1.0;0.0;1.0;99.0
52202;201700058016;4;;;;1.0;2.0;;;0.0;2.0;1.0;6.0;66.0;1.0;0.0;1.0;99.0
52203;201700058017;4;0.0;;;3.0;4.0;20.0;700.0;0.0;1.0;1.0;0.0;138.0;1.0;0.0;1.0;0.0
52204;201700058019;4;;;;1.0;1.0;;;1.0;1.0;1.0;0.0;52.0;1.0;1.0;5.0;99.0
52205;201700058020;4;0.0;;;2.0;6.0;5.0;700.0;0.0;2.0;1.0;20.0;230.0;2.0;0.0;1.0;0.0
52206;201700058021;4;0.0;;;1.0;3.0;31.0;400.0;0.0;2.0;3.0;0.0;102.0;1.0;0.0;1.0;99.0
52207;201700058022;4;0.0;;;2.0;6.0;9.0;300.0;0.0;1.0;1.0;20.0;180.0;1.0;0.0;1.0;99.0
52208;201700058023;4;0.0;;;3.0;3.0;3.0;500.0;0.0;4.0;4.0;20.0;90.0;1.0;0.0;1.0;99.0
52209;201700058024;4;;;;2.0;4.0;;;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
52210;201700058025;4;;;;1.0;2.0;;;0.0;1.0;1.0;0.0;360.0;1.0;5.0;1.0;0.0
52211;201700058026;4;;;;1.0;1.0;;;0.0;2.0;1.0;0.0;93.0;1.0;0.0;1.0;99.0
52212;201700058028;4;;;;1.0;4.0;;;2.0;1.0;1.0;21.0;138.0;1.0;2.0;1.0;99.0
52213;201700058029;4;;;;2.0;2.0;;;2.0;2.0;1.0;0.0;151.0;1.0;0.0;3.0;99.0
52214;201700058030;4;;;;1.0;1.0;;;0.0;1.0;1.0;0.0;57.0;1.0;5.0;1.0;99.0
52215;201700058031;4;;;;2.0;2.0;;;3.0;1.0;1.0;29.0;59.0;1.0;0.0;1.0;0.0
52216;201700058032;4;0.0;;;1.0;4.0;2.0;0.0;0.0;1.0;1.0;0.0;140.0;1.0;0.0;1.0;99.0
52217;201700058033;4;;;;1.0;4.0;;;0.0;1.0;1.0;0.0;158.0;1.0;5.0;1.0;99.0
52218;201700058034;4;;;;1.0;1.0;;;0.0;2.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
52219;201700058035;4;;;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;99.0
52220;201700058036;4;;;;2.0;1.0;;;0.0;1.0;1.0;0.0;107.0;1.0;1.0;1.0;99.0
52221;201700058037;4;;;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;5.0;1.0;99.0
52222;201700058038;4;;;;1.0;2.0;;;0.0;1.0;1.0;0.0;60.0;2.0;0.0;1.0;0.0
52223;201700058039;4;;;;3.0;1.0;;;0.0;1.0;1.0;0.0;100.0;1.0;0.0;1.0;0.0
52224;201700058040;4;;;;2.0;4.0;;;3.0;1.0;1.0;0.0;120.0;1.0;0.0;1.0;0.0
52225;201700058041;4;0.0;;;1.0;0.0;15.0;100.0;0.0;3.0;1.0;0.0;156.0;1.0;0.0;1.0;99.0
52226;201700058042;4;0.0;;;3.0;4.0;27.0;200.0;0.0;1.0;2.0;0.0;136.0;2.0;0.0;1.0;0.0
52227;201700058043;4;;;;3.0;8.0;;;0.0;1.0;1.0;31.0;283.0;1.0;0.0;1.0;0.0
52228;201700058044;4;;;;1.0;1.0;;;0.0;1.0;1.0;0.0;30.0;1.0;5.0;1.0;99.0
52229;201700058045;4;;;;1.0;1.0;;;0.0;1.0;1.0;0.0;180.0;1.0;0.0;1.0;0.0
52230;201700058046;4;;;;1.0;1.0;;;0.0;1.0;1.0;0.0;36.0;1.0;0.0;1.0;99.0
52231;201700058048;4;;;;2.0;2.0;;;0.0;1.0;1.0;0.0;150.0;1.0;0.0;1.0;0.0
52232;201700058049;4;;;;1.0;1.0;;;0.0;1.0;1.0;0.0;52.0;1.0;0.0;1.0;99.0
52233;201700058050;4;;;;1.0;1.0;;;2.0;1.0;1.0;0.0;38.0;1.0;0.0;1.0;3.0
52234;201700058051;4;;;;2.0;4.0;;;0.0;1.0;1.0;0.0;100.0;1.0;0.0;1.0;99.0
52235;201700058052;4;;;;1.0;1.0;;;1.0;1.0;1.0;0.0;64.0;1.0;0.0;1.0;99.0
52236;201700058053;4;;;;2.0;3.0;;;0.0;1.0;1.0;0.0;147.0;2.0;0.0;1.0;0.0
52237;201700058054;4;;;;2.0;3.0;;;3.0;1.0;1.0;0.0;97.0;1.0;5.0;1.0;0.0
52238;201700058055;4;;;;2.0;2.0;;;0.0;2.0;1.0;298.0;454.0;1.0;5.0;1.0;99.0
52239;201700058056;4;;;;2.0;2.0;;;0.0;1.0;1.0;0.0;54.0;1.0;0.0;1.0;99.0
52240;201700058057;4;;;;2.0;4.0;;;3.0;1.0;1.0;0.0;163.0;1.0;0.0;1.0;99.0
52241;201700058058;4;;;;2.0;6.0;;;0.0;1.0;1.0;0.0;140.0;2.0;0.0;1.0;0.0
52242;201700058059;4;;;;2.0;4.0;;;0.0;1.0;1.0;0.0;180.0;2.0;0.0;1.0;0.0
52243;201700058060;4;;;;4.0;4.0;;;0.0;1.0;0.0;0.0;222.0;1.0;5.0;1.0;0.0
52244;201700058061;4;;;;2.0;4.0;;;3.0;1.0;1.0;20.0;128.0;2.0;0.0;1.0;99.0
52245;201700058062;4;;;;1.0;3.0;;;0.0;2.0;1.0;0.0;90.0;1.0;0.0;1.0;99.0
52246;201700058063;4;;;;2.0;4.0;;;0.0;1.0;1.0;25.0;100.0;1.0;0.0;1.0;99.0
52247;201700058064;4;;;;1.0;3.0;;;0.0;1.0;1.0;0.0;90.0;1.0;0.0;1.0;99.0
52248;201700058065;4;;;;1.0;1.0;;;0.0;1.0;1.0;0.0;34.0;2.0;0.0;1.0;99.0
52249;201700058066;4;;;;1.0;3.0;;;0.0;1.0;1.0;0.0;120.0;1.0;5.0;1.0;0.0
52250;201700058067;4;;;;1.0;6.0;;;0.0;1.0;2.0;10.0;370.0;1.0;0.0;1.0;99.0
52251;201700058068;4;;;;1.0;1.0;;;0.0;2.0;1.0;0.0;70.0;2.0;0.0;1.0;99.0
52252;201700058069;4;;;;1.0;1.0;;;0.0;1.0;1.0;0.0;65.0;2.0;0.0;1.0;99.0
52253;201700058070;4;;;;1.0;4.0;;;0.0;1.0;1.0;0.0;150.0;2.0;0.0;1.0;99.0
52254;201700058071;4;;;;3.0;3.0;;;2.0;1.0;1.0;0.0;190.0;2.0;0.0;1.0;99.0
52255;201700058072;4;;;;1.0;1.0;;;0.0;3.0;1.0;0.0;73.0;2.0;5.0;1.0;99.0
52256;201700058074;4;;;;2.0;1.0;;;3.0;1.0;1.0;0.0;70.0;1.0;0.0;1.0;99.0
52257;201700058075;4;;;;1.0;1.0;;;0.0;1.0;1.0;0.0;82.0;1.0;0.0;1.0;99.0
52258;201700058076;4;;;;3.0;4.0;;;0.0;2.0;1.0;4.0;132.0;1.0;1.0;1.0;99.0
52259;201700058077;4;;;;1.0;0.0;;;0.0;1.0;1.0;0.0;0.0;2.0;5.0;1.0;0.0
52260;201700058078;4;;;;2.0;2.0;;;1.0;1.0;1.0;0.0;110.0;1.0;0.0;1.0;0.0
52261;201700058079;4;0.0;;;1.0;2.0;29.0;959.0;0.0;2.0;2.0;15.0;70.0;1.0;3.0;1.0;99.0
52262;201700058080;4;0.0;;;1.0;4.0;27.0;800.0;0.0;1.0;1.0;15.0;140.0;2.0;0.0;1.0;0.0
52263;201700058081;4;0.0;;;1.0;4.0;2.0;200.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;99.0
52264;201700058082;4;0.0;;;1.0;4.0;10.0;800.0;0.0;1.0;1.0;15.0;140.0;1.0;1.0;1.0;0.0
52265;201700058083;4;;;;1.0;2.0;;;0.0;1.0;0.0;15.0;70.0;1.0;3.0;1.0;0.0
52266;201700058085;4;0.0;;;1.0;4.0;21.0;800.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;99.0
52267;201700058086;4;0.0;;;1.0;4.0;24.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
52268;201700058087;4;0.0;;;1.0;4.0;13.0;500.0;0.0;1.0;1.0;35.0;140.0;1.0;1.0;1.0;0.0
52269;201700058088;4;0.0;;;1.0;4.0;6.0;700.0;0.0;1.0;1.0;35.0;140.0;1.0;0.0;1.0;99.0
52270;201700058089;4;0.0;;;1.0;4.0;27.0;500.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;0.0
52271;201700058090;4;0.0;;;1.0;5.0;0.0;200.0;0.0;1.0;1.0;15.0;175.0;2.0;0.0;1.0;99.0
52272;201700058091;4;0.0;;;1.0;1.0;16.0;715.0;0.0;2.0;3.0;15.0;35.0;2.0;1.0;1.0;0.0
52273;201700058092;4;0.0;;;1.0;2.0;22.0;100.0;0.0;1.0;1.0;15.0;70.0;1.0;3.0;1.0;99.0
52274;201700058093;4;0.0;;;1.0;4.0;20.0;500.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;0.0
52275;201700058094;4;0.0;;;1.0;4.0;24.0;800.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;99.0
52276;201700058096;4;0.0;;;1.0;4.0;16.0;700.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;99.0
52277;201700058097;4;0.0;;;1.0;4.0;25.0;700.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;99.0
52278;201700058098;4;0.0;;;1.0;4.0;26.0;300.0;0.0;0.0;1.0;15.0;140.0;1.0;0.0;1.0;99.0
52279;201700058099;4;0.0;;;1.0;4.0;34.0;100.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;99.0
52280;201700058100;4;0.0;;;1.0;2.0;35.0;19.0;0.0;1.0;1.0;15.0;70.0;1.0;0.0;1.0;99.0
52281;201700058101;4;0.0;;;1.0;4.0;21.0;800.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;99.0
52282;201700058102;4;0.0;;;1.0;4.0;1.0;100.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;99.0
52283;201700058103;4;0.0;;;1.0;4.0;22.0;600.0;0.0;3.0;1.0;15.0;140.0;1.0;0.0;1.0;99.0
52284;201700058105;4;0.0;;;1.0;4.0;22.0;400.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;99.0
52285;201700058106;4;0.0;;;1.0;4.0;30.0;400.0;0.0;1.0;1.0;15.0;140.0;2.0;0.0;1.0;99.0
52286;201700058107;4;0.0;;;1.0;4.0;24.0;800.0;0.0;1.0;1.0;15.0;140.0;2.0;0.0;1.0;99.0
52287;201700058108;4;0.0;;;1.0;3.0;4.0;400.0;0.0;1.0;1.0;15.0;105.0;1.0;0.0;1.0;99.0
52288;201700058109;4;;;;1.0;2.0;;;0.0;1.0;1.0;0.0;70.0;1.0;0.0;0.0;0.0
52289;201700058110;4;0.0;;;1.0;4.0;25.0;500.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;99.0
52290;201700058111;4;0.0;;;1.0;2.0;2.0;900.0;0.0;1.0;4.0;15.0;70.0;1.0;0.0;1.0;99.0
52291;201700058112;4;;;;1.0;2.0;;;0.0;2.0;1.0;15.0;70.0;1.0;3.0;0.0;0.0
52292;201700058113;4;0.0;;;1.0;1.0;24.0;200.0;0.0;1.0;1.0;0.0;35.0;1.0;3.0;1.0;0.0
52293;201700058114;4;;;;0.0;1.0;;;0.0;2.0;1.0;15.0;35.0;1.0;0.0;1.0;99.0
52294;201700058115;4;0.0;;;1.0;4.0;18.0;500.0;0.0;1.0;1.0;15.0;140.0;2.0;0.0;1.0;0.0
52295;201700058116;4;0.0;;;1.0;4.0;31.0;900.0;0.0;1.0;1.0;15.0;140.0;2.0;0.0;1.0;0.0
52296;201700058117;4;0.0;;;1.0;2.0;4.0;900.0;0.0;1.0;1.0;15.0;70.0;1.0;0.0;1.0;99.0
52297;201700058118;4;;;;1.0;4.0;;;0.0;1.0;1.0;15.0;140.0;2.0;2.0;1.0;0.0
52298;201700058119;4;;;;1.0;2.0;;;0.0;1.0;1.0;15.0;70.0;1.0;0.0;1.0;99.0
52299;201700058120;4;0.0;;;1.0;3.0;3.0;900.0;0.0;1.0;1.0;15.0;105.0;1.0;0.0;1.0;99.0
52300;201700058121;4;0.0;;;1.0;4.0;15.0;900.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;0.0
52301;201700058122;4;0.0;;;1.0;4.0;12.0;200.0;0.0;1.0;1.0;35.0;140.0;1.0;1.0;1.0;0.0
52302;201700058123;4;0.0;;;1.0;4.0;34.0;0.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;0.0
52303;201700058124;4;0.0;;;1.0;2.0;24.0;683.0;0.0;1.0;1.0;0.0;70.0;1.0;3.0;1.0;99.0
52304;201700058125;4;;;;1.0;2.0;;;0.0;3.0;1.0;0.0;70.0;1.0;0.0;1.0;99.0
52305;201700058127;4;0.0;;;1.0;4.0;13.0;900.0;0.0;1.0;2.0;35.0;140.0;1.0;0.0;1.0;99.0
52306;201700058129;4;0.0;;;1.0;2.0;35.0;19.0;0.0;1.0;1.0;0.0;70.0;1.0;3.0;1.0;0.0
52307;201700058130;4;0.0;;;1.0;1.0;27.0;900.0;0.0;2.0;2.0;15.0;35.0;1.0;3.0;1.0;99.0
52308;201700058131;4;0.0;;;1.0;4.0;26.0;900.0;0.0;1.0;1.0;35.0;140.0;1.0;0.0;1.0;99.0
52309;201700058132;4;0.0;;;1.0;4.0;30.0;500.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;99.0
52310;201700058133;4;0.0;;;1.0;4.0;0.0;400.0;0.0;1.0;2.0;15.0;140.0;1.0;0.0;1.0;0.0
52311;201700058134;4;;;;1.0;2.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
52312;201700058135;4;0.0;;;1.0;4.0;34.0;700.0;0.0;1.0;1.0;15.0;140.0;1.0;3.0;1.0;0.0
52313;201700058136;4;0.0;;;1.0;4.0;29.0;200.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;0.0
52314;201700058137;4;0.0;;;1.0;4.0;15.0;100.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;0.0
52315;201700058138;4;0.0;;;1.0;4.0;33.0;200.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;0.0
52316;201700058139;4;0.0;;;1.0;4.0;22.0;780.0;0.0;2.0;1.0;15.0;100.0;1.0;3.0;1.0;99.0
52317;201700058140;4;0.0;;;1.0;4.0;32.0;300.0;0.0;1.0;1.0;35.0;140.0;1.0;0.0;1.0;99.0
52318;201700058141;4;0.0;;;1.0;1.0;32.0;0.0;0.0;0.0;0.0;15.0;35.0;0.0;0.0;1.0;0.0
52319;201700058142;4;0.0;;;1.0;4.0;14.0;200.0;0.0;1.0;1.0;15.0;140.0;2.0;1.0;1.0;99.0
52320;201700058143;4;;;;1.0;4.0;;;0.0;1.0;1.0;15.0;140.0;2.0;0.0;1.0;99.0
52321;201700058144;4;0.0;;;1.0;4.0;12.0;900.0;0.0;1.0;2.0;15.0;140.0;1.0;1.0;1.0;0.0
52322;201700058145;4;0.0;;;1.0;2.0;5.0;0.0;0.0;1.0;1.0;15.0;70.0;1.0;0.0;1.0;99.0
52323;201700058146;4;0.0;;;1.0;4.0;28.0;500.0;0.0;1.0;1.0;15.0;140.0;1.0;1.0;1.0;0.0
52324;201700058147;4;0.0;;;1.0;4.0;23.0;394.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;99.0
52325;201700058148;4;0.0;;;1.0;4.0;30.0;400.0;0.0;1.0;1.0;15.0;140.0;2.0;0.0;1.0;99.0
52326;201700058149;4;0.0;;;1.0;3.0;5.0;600.0;0.0;1.0;1.0;15.0;105.0;1.0;0.0;1.0;0.0
52327;201700058150;4;0.0;;;1.0;3.0;5.0;200.0;0.0;1.0;1.0;15.0;105.0;2.0;0.0;1.0;99.0
52328;201700058152;4;0.0;;;1.0;4.0;26.0;300.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;99.0
52329;201700058153;4;;;;1.0;4.0;;;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;0.0
52330;201700058155;4;0.0;;;1.0;4.0;34.0;100.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;99.0
52331;201700058156;4;0.0;;;1.0;2.0;34.0;900.0;0.0;2.0;2.0;15.0;35.0;1.0;3.0;1.0;99.0
52332;201700058157;4;0.0;;;1.0;2.0;5.0;0.0;0.0;1.0;1.0;15.0;70.0;1.0;0.0;1.0;99.0
52333;201700058158;4;0.0;;;1.0;4.0;33.0;0.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;99.0
52334;201700058159;4;0.0;;;1.0;4.0;19.0;200.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;0.0
52335;201700058160;4;0.0;;;1.0;4.0;12.0;491.0;0.0;1.0;1.0;140.0;35.0;1.0;0.0;1.0;99.0
52336;201700058161;4;0.0;;;1.0;4.0;14.0;800.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;99.0
52337;201700058162;4;;;;1.0;4.0;;;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;0.0
52338;201700058163;4;0.0;;;1.0;4.0;23.0;200.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;99.0
52339;201700058164;4;0.0;;;1.0;3.0;9.0;100.0;0.0;1.0;1.0;15.0;105.0;1.0;0.0;1.0;0.0
52340;201700058166;4;0.0;;;1.0;4.0;1.0;810.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;0.0
52341;201700058167;4;0.0;;;1.0;4.0;22.0;800.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;0.0
52342;201700058168;4;0.0;;;1.0;2.0;30.0;500.0;0.0;1.0;1.0;0.0;70.0;1.0;0.0;1.0;0.0
52343;201700058169;4;0.0;;;1.0;2.0;23.0;109.0;0.0;3.0;2.0;15.0;70.0;1.0;3.0;1.0;99.0
52344;201700058170;4;0.0;;;1.0;4.0;31.0;200.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;99.0
52345;201700058172;4;0.0;;;1.0;4.0;31.0;400.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;99.0
52346;201700058173;4;0.0;;;1.0;4.0;32.0;0.0;0.0;1.0;1.0;15.0;35.0;1.0;0.0;1.0;99.0
52347;201700058175;4;0.0;;;1.0;4.0;24.0;900.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;99.0
52348;201700058177;4;0.0;;;1.0;2.0;2.0;700.0;0.0;1.0;1.0;15.0;70.0;1.0;0.0;1.0;99.0
52349;201700058178;4;0.0;;;1.0;3.0;3.0;200.0;0.0;2.0;3.0;15.0;105.0;1.0;0.0;1.0;0.0
52350;201700058179;4;0.0;;;0.0;2.0;5.0;0.0;0.0;1.0;1.0;15.0;70.0;1.0;0.0;0.0;99.0
52351;201700058180;4;0.0;;;1.0;4.0;24.0;700.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;0.0
52352;201700058181;4;0.0;;;1.0;4.0;15.0;200.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;0.0
52353;201700058182;4;;;;1.0;4.0;;;0.0;1.0;3.0;15.0;140.0;1.0;1.0;1.0;0.0
52354;201700058183;4;0.0;;;1.0;4.0;15.0;800.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;0.0
52355;201700058185;4;0.0;;;1.0;2.0;4.0;600.0;0.0;1.0;1.0;15.0;70.0;1.0;0.0;1.0;0.0
52356;201700058186;4;0.0;;;1.0;4.0;22.0;900.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;0.0
52357;201700058187;4;0.0;;;1.0;4.0;21.0;300.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;99.0
52358;201700058188;4;0.0;;;1.0;5.0;30.0;200.0;0.0;1.0;1.0;15.0;175.0;1.0;3.0;1.0;99.0
52359;201700058189;4;0.0;;;1.0;4.0;29.0;600.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;0.0
52360;201700058190;4;0.0;;;1.0;3.0;9.0;700.0;0.0;1.0;1.0;15.0;105.0;1.0;0.0;1.0;99.0
52361;201700058191;4;0.0;;;1.0;0.0;34.0;0.0;0.0;1.0;1.0;15.0;35.0;1.0;3.0;1.0;0.0
52362;201700058192;4;0.0;;;1.0;3.0;3.0;600.0;0.0;1.0;2.0;15.0;115.0;1.0;0.0;0.0;0.0
52363;201700058193;4;0.0;;;1.0;4.0;31.0;0.0;0.0;1.0;2.0;15.0;140.0;1.0;0.0;1.0;0.0
52364;201700058194;4;0.0;;;1.0;4.0;15.0;800.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;0.0
52365;201700058195;4;0.0;;;1.0;4.0;1.0;800.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;0.0
52366;201700058196;4;0.0;;;1.0;4.0;18.0;100.0;0.0;1.0;1.0;15.0;140.0;1.0;1.0;1.0;99.0
52367;201700058197;4;0.0;;;1.0;4.0;22.0;400.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;0.0
52368;201700058198;4;0.0;;;1.0;2.0;4.0;800.0;0.0;1.0;2.0;15.0;70.0;1.0;0.0;1.0;0.0
52369;201700058199;4;0.0;;;1.0;4.0;23.0;700.0;0.0;1.0;1.0;15.0;140.0;0.0;0.0;1.0;99.0
52370;201700058200;4;0.0;;;1.0;3.0;7.0;700.0;0.0;1.0;1.0;15.0;105.0;1.0;0.0;1.0;0.0
52371;201700058201;4;0.0;;;1.0;4.0;20.0;300.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;0.0
52372;201700058202;4;0.0;;;1.0;4.0;30.0;100.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;0.0
52373;201700058203;4;0.0;;;1.0;4.0;2.0;0.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;99.0
52374;201700058204;4;0.0;;;1.0;4.0;29.0;200.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;99.0
52375;201700058205;4;0.0;;;1.0;4.0;28.0;700.0;0.0;1.0;1.0;35.0;140.0;1.0;1.0;1.0;99.0
52376;201700058206;4;0.0;;;1.0;4.0;24.0;0.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;0.0
52377;201700058207;4;0.0;;;1.0;4.0;31.0;600.0;0.0;1.0;1.0;15.0;140.0;1.0;3.0;1.0;0.0
52378;201700058208;4;0.0;;;1.0;4.0;26.0;300.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;0.0;0.0
52379;201700058209;4;0.0;;;1.0;4.0;27.0;500.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;0.0
52380;201700058210;4;0.0;;;1.0;4.0;15.0;100.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;0.0
52381;201700058211;4;0.0;;;1.0;4.0;20.0;300.0;0.0;1.0;1.0;15.0;140.0;1.0;3.0;1.0;99.0
52382;201700058212;4;0.0;;;1.0;2.0;4.0;300.0;0.0;1.0;1.0;15.0;70.0;1.0;0.0;1.0;0.0
52383;201700058213;4;0.0;;;1.0;4.0;30.0;800.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;99.0
52384;201700058215;4;0.0;;;1.0;4.0;7.0;600.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;99.0
52385;201700058216;4;0.0;;;1.0;3.0;5.0;600.0;0.0;1.0;1.0;15.0;105.0;1.0;0.0;1.0;99.0
52386;201700058217;4;0.0;;;1.0;4.0;30.0;800.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;3.0
52387;201700058218;4;0.0;;;1.0;4.0;20.0;600.0;0.0;1.0;1.0;15.0;140.0;1.0;0.0;1.0;0.0
